NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数
30019,32023,4,63,32023,2,"""atk"":1.045,""hp"":1.09",1
30020,35013,4,64,35013,2,"""atk"":1.047,""hp"":1.095",1
30021,35023,4,65,35023,2,"""atk"":1.05,""hp"":1.1",1
30022,41013,4,66,41013,2,"""atk"":1.052,""hp"":1.105",1
30023,41023,4,67,41023,2,"""atk"":1.055,""hp"":1.11",1
30024,43012,4,68,43012,2,"""atk"":1.057,""hp"":1.115",1
30025,43023,4,69,43023,2,"""atk"":1.06,""hp"":1.12",1
30026,44011,4,70,44011,2,"""atk"":1.062,""hp"":1.125",1
30027,45013,4,71,45013,2,"""atk"":1.065,""hp"":1.13",1
30028,45023,4,72,45023,2,"""atk"":1.067,""hp"":1.135",1
30029,52013,4,73,52013,2,"""atk"":1.07,""hp"":1.14",1
30030,64013,4,74,64013,2,"""atk"":1.072,""hp"":1.145",1
30031,11044,4,75,11044,3,"""atk"":1.075,""hp"":1.15",1
30032,11054,4,76,11054,3,"""atk"":1.077,""hp"":1.155",1
30033,11064,4,77,11064,3,"""atk"":1.08,""hp"":1.16",1
30034,12024,4,78,12024,3,"""atk"":1.082,""hp"":1.165",1
30035,13034,4,79,13034,3,"""atk"":1.085,""hp"":1.17",1
30036,14024,4,80,14024,3,"""atk"":1.087,""hp"":1.175",1
30037,15014,4,81,15014,3,"""atk"":1.09,""hp"":1.18",1
30038,15024,4,82,15024,3,"""atk"":1.092,""hp"":1.185",1
30039,21014,4,83,21014,3,"""atk"":1.095,""hp"":1.19",1
30040,21024,4,84,21024,3,"""atk"":1.097,""hp"":1.195",1
30041,21034,4,85,21034,3,"""atk"":1.1,""hp"":1.2",1
30042,22024,4,86,22024,3,"""atk"":1.102,""hp"":1.205",1
30043,22034,4,87,22034,3,"""atk"":1.105,""hp"":1.21",1
30044,24024,4,88,24024,3,"""atk"":1.107,""hp"":1.214",1
30045,25044,4,89,25044,3,"""atk"":1.11,""hp"":1.22",1
30046,25054,4,90,25054,3,"""atk"":1.112,""hp"":1.224",1
30047,31044,4,91,31044,3,"""atk"":1.115,""hp"":1.23",1
30048,31054,4,92,31054,3,"""atk"":1.117,""hp"":1.234",1
30049,31064,4,93,31064,3,"""atk"":1.12,""hp"":1.239",1
30050,32034,4,94,32034,3,"""atk"":1.122,""hp"":1.244",1
30051,32044,4,95,32044,3,"""atk"":1.125,""hp"":1.25",1
30052,33014,4,96,33014,3,"""atk"":1.127,""hp"":1.255",1
30053,33024,4,97,33024,3,"""atk"":1.13,""hp"":1.259",1
30054,34014,4,98,34014,3,"""atk"":1.132,""hp"":1.264",1
30055,41034,4,99,41034,3,"""atk"":1.135,""hp"":1.269",1
30056,41044,4,100,41044,3,"""atk"":1.137,""hp"":1.274",1
30057,43034,4,101,43034,3,"""atk"":1.14,""hp"":1.279",1
30058,43044,4,102,43044,3,"""atk"":1.142,""hp"":1.284",1
30059,43054,4,103,43054,3,"""atk"":1.145,""hp"":1.289",1
30060,44024,4,104,44024,3,"""atk"":1.147,""hp"":1.294",1
30061,44034,4,105,44034,4,"""atk"":1.15,""hp"":1.299",1
30062,45034,4,106,45034,4,"""atk"":1.152,""hp"":1.304",1
30063,52024,4,107,52024,4,"""atk"":1.155,""hp"":1.309",1
30064,52034,4,108,52034,4,"""atk"":1.157,""hp"":1.314",1
30065,53014,4,109,53014,4,"""atk"":1.16,""hp"":1.319",1
30066,61014,4,110,61014,4,"""atk"":1.162,""hp"":1.324",1
30067,62014,4,111,62014,4,"""atk"":1.165,""hp"":1.329",1
30068,63014,4,112,63014,4,"""atk"":1.167,""hp"":1.334",1
30069,11044,4,113,11044,4,"""atk"":1.17,""hp"":1.339",1
30070,11054,4,114,11054,4,"""atk"":1.172,""hp"":1.344",1
30071,11064,4,115,11064,4,"""atk"":1.175,""hp"":1.349",1
30072,12024,4,116,12024,4,"""atk"":1.177,""hp"":1.354",1
30073,13034,4,117,13034,4,"""atk"":1.18,""hp"":1.359",1
30074,14024,4,118,14024,4,"""atk"":1.182,""hp"":1.364",1
30075,15014,4,119,15014,4,"""atk"":1.185,""hp"":1.369",1
30076,15024,4,120,15024,4,"""atk"":1.187,""hp"":1.374",1
30077,21014,4,121,21014,4,"""atk"":1.19,""hp"":1.379",1
30078,21024,4,122,21024,4,"""atk"":1.192,""hp"":1.384",1
30079,21034,4,123,21034,4,"""atk"":1.195,""hp"":1.389",1
30080,22024,4,124,22024,4,"""atk"":1.197,""hp"":1.394",1
30081,22034,4,125,22034,4,"""atk"":1.2,""hp"":1.399",1
30082,24024,4,126,24024,4,"""atk"":1.202,""hp"":1.404",1
30083,25044,4,127,25044,4,"""atk"":1.205,""hp"":1.409",1
30084,25054,4,128,25054,4,"""atk"":1.207,""hp"":1.414",1
30085,31044,4,129,31044,4,"""atk"":1.21,""hp"":1.419",1
30086,31054,4,130,31054,4,"""atk"":1.212,""hp"":1.424",1
30087,31064,4,131,31064,4,"""atk"":1.214,""hp"":1.429",1
30088,32034,4,132,32034,4,"""atk"":1.217,""hp"":1.434",1
30089,32044,4,133,32044,4,"""atk"":1.22,""hp"":1.439",1
30090,33014,4,134,33014,4,"""atk"":1.222,""hp"":1.444",1
30091,33024,4,135,33024,4,"""atk"":1.224,""hp"":1.449",1
30092,34014,4,136,34014,4,"""atk"":1.227,""hp"":1.454",1
30093,41034,4,137,41034,4,"""atk"":1.23,""hp"":1.459",1
30094,41044,4,138,41044,4,"""atk"":1.232,""hp"":1.464",1
30095,43034,4,139,43034,4,"""atk"":1.234,""hp"":1.469",1
30096,43044,4,140,43044,4,"""atk"":1.237,""hp"":1.474",1
30097,43054,4,141,43054,4,"""atk"":1.239,""hp"":1.479",1
30098,44024,4,142,44024,4,"""atk"":1.242,""hp"":1.484",1
30099,44034,4,143,44034,4,"""atk"":1.244,""hp"":1.489",1
30100,45034,4,144,45034,4,"""atk"":1.247,""hp"":1.494",1
30101,52024,4,145,52024,4,"""atk"":1.25,""hp"":1.499",1
30102,52034,4,146,52034,4,"""atk"":1.252,""hp"":1.504",1
30103,53014,4,147,53014,4,"""atk"":1.255,""hp"":1.509",1
30104,61014,4,148,61014,4,"""atk"":1.257,""hp"":1.514",1
30105,62014,4,149,62014,4,"""atk"":1.259,""hp"":1.519",1
30106,63014,4,150,63014,4,"""atk"":1.262,""hp"":1.524",1
30107,31044,4,151,31044,4,"""atk"":1.264,""hp"":1.529",1
30108,31054,4,152,31054,4,"""atk"":1.267,""hp"":1.534",1
30109,31064,4,153,31064,4,"""atk"":1.269,""hp"":1.539",1
30110,11045,4,154,11045,5,"""atk"":1.272,""hp"":1.544",1
30111,11055,4,155,11055,5,"""atk"":1.274,""hp"":1.549",1
30112,11065,4,156,11065,5,"""atk"":1.277,""hp"":1.554",1
30113,11075,4,157,11075,5,"""atk"":1.279,""hp"":1.559",1
30114,11085,4,158,11085,5,"""atk"":1.282,""hp"":1.564",1
30115,12025,4,159,12025,5,"""atk"":1.284,""hp"":1.569",1
30116,12035,4,160,12035,5,"""atk"":1.287,""hp"":1.574",1
30117,13035,4,161,13035,5,"""atk"":1.289,""hp"":1.579",1
30118,13045,4,162,13045,5,"""atk"":1.292,""hp"":1.584",1
30119,14025,4,163,14025,5,"""atk"":1.294,""hp"":1.589",1
30120,14035,4,164,14035,5,"""atk"":1.297,""hp"":1.594",1
30121,14045,4,165,14045,5,"""atk"":1.299,""hp"":1.599",1
30122,15015,4,166,15015,5,"""atk"":1.302,""hp"":1.604",1
30123,15025,4,167,15025,5,"""atk"":1.304,""hp"":1.609",1
30124,15035,4,168,15035,5,"""atk"":1.307,""hp"":1.614",1
30125,21015,4,169,21015,5,"""atk"":1.309,""hp"":1.619",1
30126,21025,4,170,21025,5,"""atk"":1.312,""hp"":1.624",1
30127,21035,4,171,21035,5,"""atk"":1.314,""hp"":1.629",1
30128,21045,4,172,21045,5,"""atk"":1.317,""hp"":1.634",1
30129,22025,4,173,22025,5,"""atk"":1.319,""hp"":1.639",1
30130,22035,4,174,22035,5,"""atk"":1.322,""hp"":1.644",1
30131,22045,4,175,22045,5,"""atk"":1.324,""hp"":1.649",1
30132,22055,4,176,22055,5,"""atk"":1.327,""hp"":1.654",1
30133,23035,4,177,23035,5,"""atk"":1.329,""hp"":1.659",1
30134,24025,4,178,24025,5,"""atk"":1.332,""hp"":1.664",1
30135,24035,4,179,24035,5,"""atk"":1.334,""hp"":1.669",1
30136,25045,4,180,25045,5,"""atk"":1.337,""hp"":1.674",1
30137,25055,4,181,25055,5,"""atk"":1.339,""hp"":1.679",1
30138,25065,4,182,25065,5,"""atk"":1.342,""hp"":1.684",1
30139,25075,4,183,25075,5,"""atk"":1.344,""hp"":1.689",1
30140,31045,4,184,31045,5,"""atk"":1.347,""hp"":1.694",1
30141,31055,4,185,31055,5,"""atk"":1.349,""hp"":1.699",1
30142,31065,4,186,31065,5,"""atk"":1.352,""hp"":1.704",1
30143,31075,4,187,31075,5,"""atk"":1.354,""hp"":1.709",1
30144,31085,4,188,31085,5,"""atk"":1.357,""hp"":1.714",1
30145,32035,4,189,32035,5,"""atk"":1.359,""hp"":1.719",1
30146,32045,4,190,32045,5,"""atk"":1.362,""hp"":1.724",1
30147,32055,4,191,32055,5,"""atk"":1.364,""hp"":1.729",1
30148,33015,4,192,33015,5,"""atk"":1.367,""hp"":1.734",1
30149,33025,4,193,33025,5,"""atk"":1.369,""hp"":1.739",1
30150,34015,4,194,34015,5,"""atk"":1.372,""hp"":1.744",1
30151,34025,4,195,34025,6,"""atk"":1.374,""hp"":1.749",1
30152,35035,4,196,35035,6,"""atk"":1.377,""hp"":1.754",1
30153,35045,4,197,35045,6,"""atk"":1.379,""hp"":1.759",1
30154,41035,4,198,41035,6,"""atk"":1.382,""hp"":1.764",1
30155,41045,4,199,41045,6,"""atk"":1.384,""hp"":1.769",1
30156,41055,4,200,41055,6,"""atk"":1.387,""hp"":1.774",1
30157,41065,4,201,41065,6,"""atk"":1.389,""hp"":1.779",1
30158,42015,4,202,42015,6,"""atk"":1.392,""hp"":1.784",1
30159,43035,4,203,43035,6,"""atk"":1.394,""hp"":1.789",1
30160,43045,4,204,43045,6,"""atk"":1.397,""hp"":1.794",1
30161,43055,4,205,43055,6,"""atk"":1.399,""hp"":1.799",1
30162,44025,4,206,44025,6,"""atk"":1.402,""hp"":1.804",1
30163,44035,4,207,44035,6,"""atk"":1.404,""hp"":1.809",1
30164,44045,4,208,44045,6,"""atk"":1.407,""hp"":1.814",1
30165,45035,4,209,45035,6,"""atk"":1.409,""hp"":1.819",1
30166,45045,4,210,45045,6,"""atk"":1.412,""hp"":1.824",1
30167,45055,4,211,45055,6,"""atk"":1.414,""hp"":1.829",1
30168,52045,4,212,52045,6,"""atk"":1.417,""hp"":1.834",1
30169,52025,4,213,52025,6,"""atk"":1.419,""hp"":1.839",1
30170,52035,4,214,52035,6,"""atk"":1.422,""hp"":1.844",1
30171,52045,4,215,52045,6,"""atk"":1.424,""hp"":1.849",1
30172,53015,4,216,53015,6,"""atk"":1.427,""hp"":1.854",1
30173,61015,4,217,61015,6,"""atk"":1.429,""hp"":1.859",1
30174,61025,4,218,61025,6,"""atk"":1.432,""hp"":1.864",1
30175,62015,4,219,62015,6,"""atk"":1.434,""hp"":1.869",1
30176,63015,4,220,63015,6,"""atk"":1.437,""hp"":1.874",1
30177,63025,4,221,63025,6,"""atk"":1.439,""hp"":1.879",1
30178,11076,4,222,11076,6,"""atk"":1.442,""hp"":1.884",1
30179,11086,4,223,11086,6,"""atk"":1.444,""hp"":1.889",1
30180,12026,4,224,12026,6,"""atk"":1.447,""hp"":1.894",1
30181,12036,4,225,12036,6,"""atk"":1.449,""hp"":1.899",1
30182,13036,4,226,13036,6,"""atk"":1.452,""hp"":1.904",1
30183,13046,4,227,13046,6,"""atk"":1.454,""hp"":1.909",1
30184,14026,4,228,14026,6,"""atk"":1.457,""hp"":1.914",1
30185,14036,4,229,14036,6,"""atk"":1.459,""hp"":1.919",1
30186,14046,4,230,14046,6,"""atk"":1.462,""hp"":1.924",1
30187,15036,4,231,15036,6,"""atk"":1.464,""hp"":1.929",1
30188,21036,4,232,21036,6,"""atk"":1.467,""hp"":1.934",1
30189,21046,4,233,21046,6,"""atk"":1.469,""hp"":1.939",1
30190,22036,4,234,22036,6,"""atk"":1.472,""hp"":1.944",1
30191,22046,4,235,22046,6,"""atk"":1.474,""hp"":1.949",1
30192,22056,4,236,22056,6,"""atk"":1.477,""hp"":1.954",1
30193,23036,4,237,23036,6,"""atk"":1.479,""hp"":1.959",1
30194,24026,4,238,24026,6,"""atk"":1.482,""hp"":1.964",1
30195,24036,4,239,24036,6,"""atk"":1.484,""hp"":1.969",1
30196,25066,4,240,25066,6,"""atk"":1.487,""hp"":1.974",1
30197,25076,4,241,25076,6,"""atk"":1.489,""hp"":1.979",1
30198,31076,4,242,31076,6,"""atk"":1.492,""hp"":1.984",1
30199,31086,4,243,31086,6,"""atk"":1.494,""hp"":1.989",1
30200,32036,4,244,32036,6,"""atk"":1.497,""hp"":2",1
30201,32046,4,245,32046,6,"""atk"":1.499,""hp"":2.01",1
30202,32056,4,246,32056,6,"""atk"":1.502,""hp"":2.02",1
30203,33026,4,247,33026,6,"""atk"":1.504,""hp"":2.03",1
30204,34026,4,248,34026,6,"""atk"":1.507,""hp"":2.04",1
30205,35036,4,249,35036,6,"""atk"":1.509,""hp"":2.05",1
30206,35046,4,250,35046,6,"""atk"":1.512,""hp"":2.06",1
30207,41056,4,251,41056,6,"""atk"":1.514,""hp"":2.07",1
30208,41066,4,252,41066,6,"""atk"":1.517,""hp"":2.08",1
30209,42016,4,253,42016,6,"""atk"":1.519,""hp"":2.09",1
30210,43046,4,254,43046,6,"""atk"":1.522,""hp"":2.1",1
30211,43056,4,255,43056,6,"""atk"":1.524,""hp"":2.11",1
30212,44036,4,256,44036,6,"""atk"":1.527,""hp"":2.12",1
30213,44046,4,257,44046,6,"""atk"":1.529,""hp"":2.13",1
30214,45046,4,258,45046,6,"""atk"":1.532,""hp"":2.14",1
30215,45056,4,259,45056,6,"""atk"":1.534,""hp"":2.15",1
30216,52046,4,260,52046,6,"""atk"":1.537,""hp"":2.16",1
30217,52046,4,261,52046,6,"""atk"":1.539,""hp"":2.17",1
30218,53016,4,262,53016,6,"""atk"":1.542,""hp"":2.18",1
30219,61026,4,263,61026,6,"""atk"":1.544,""hp"":2.19",1
30220,62016,4,264,62016,6,"""atk"":1.547,""hp"":2.2",1
30221,63026,4,265,63026,6,"""atk"":1.549,""hp"":2.21",1
30222,11076,4,266,11076,6,"""atk"":1.552,""hp"":2.219",1
30223,11086,4,267,11086,6,"""atk"":1.554,""hp"":2.23",1
30224,12026,4,268,12026,6,"""atk"":1.557,""hp"":2.239",1
30225,12036,4,269,12036,6,"""atk"":1.559,""hp"":2.25",1
30226,13036,4,270,13036,7,"""atk"":1.562,""hp"":2.259",1
30227,13046,4,271,13046,7,"""atk"":1.564,""hp"":2.269",1
30228,14026,4,272,14026,7,"""atk"":1.567,""hp"":2.279",1
30229,14036,4,273,14036,7,"""atk"":1.569,""hp"":2.289",1
30230,14046,4,274,14046,7,"""atk"":1.572,""hp"":2.299",1
30231,15036,4,275,15036,7,"""atk"":1.574,""hp"":2.309",1
30232,21036,4,276,21036,7,"""atk"":1.577,""hp"":2.319",1
30233,21046,4,277,21046,7,"""atk"":1.579,""hp"":2.329",1
30234,22036,4,278,22036,7,"""atk"":1.582,""hp"":2.339",1
30235,22046,4,279,22046,7,"""atk"":1.584,""hp"":2.349",1
30236,22056,4,280,22056,7,"""atk"":1.587,""hp"":2.359",1
30237,23036,4,281,23036,7,"""atk"":1.589,""hp"":2.369",1
30238,24026,4,282,24026,7,"""atk"":1.592,""hp"":2.379",1
30239,24036,4,283,24036,7,"""atk"":1.594,""hp"":2.389",1
30240,25066,4,284,25066,7,"""atk"":1.597,""hp"":2.399",1
30241,25076,4,285,25076,7,"""atk"":1.599,""hp"":2.409",1
30242,31076,4,286,31076,7,"""atk"":1.602,""hp"":2.419",1
30243,31086,4,287,31086,7,"""atk"":1.604,""hp"":2.429",1
30244,32036,4,288,32036,7,"""atk"":1.607,""hp"":2.439",1
30245,32046,4,289,32046,7,"""atk"":1.609,""hp"":2.449",1
30246,32056,4,290,32056,7,"""atk"":1.612,""hp"":2.459",1
30247,33026,4,291,33026,7,"""atk"":1.614,""hp"":2.469",1
30248,34026,4,292,34026,7,"""atk"":1.617,""hp"":2.479",1
30249,35036,4,293,35036,7,"""atk"":1.619,""hp"":2.489",1
30250,35046,4,294,35046,7,"""atk"":1.622,""hp"":2.499",1
30251,41056,4,295,41056,7,"""atk"":1.624,""hp"":2.509",1
30252,41066,4,296,41066,7,"""atk"":1.627,""hp"":2.519",1
30253,42016,4,297,42016,7,"""atk"":1.629,""hp"":2.529",1
30254,43046,4,298,43046,7,"""atk"":1.632,""hp"":2.539",1
30255,43056,4,299,43056,7,"""atk"":1.634,""hp"":2.549",1
30256,44036,4,300,44036,7,"""atk"":1.637,""hp"":2.559",1
30257,44046,4,301,44046,7,"""atk"":1.639,""hp"":2.569",1
30258,45046,4,302,45046,7,"""atk"":1.642,""hp"":2.579",1
30259,45056,4,303,45056,7,"""atk"":1.644,""hp"":2.589",1
30260,52046,4,304,52046,7,"""atk"":1.647,""hp"":2.599",1
30261,52046,4,305,52046,7,"""atk"":1.649,""hp"":2.609",1
30262,53016,4,306,53016,7,"""atk"":1.652,""hp"":2.619",1
30263,61026,4,307,61026,7,"""atk"":1.654,""hp"":2.629",1
30264,62016,4,308,62016,7,"""atk"":1.657,""hp"":2.639",1
30265,63026,4,309,63026,7,"""atk"":1.659,""hp"":2.649",1
30266,11076,4,310,11076,7,"""atk"":1.662,""hp"":2.659",1
30267,11086,4,311,11086,7,"""atk"":1.664,""hp"":2.669",1
30268,12026,4,312,12026,7,"""atk"":1.667,""hp"":2.679",1
30269,12036,4,313,12036,7,"""atk"":1.669,""hp"":2.689",1
30270,13036,4,314,13036,7,"""atk"":1.672,""hp"":2.699",1
30271,13046,4,315,13046,7,"""atk"":1.674,""hp"":2.709",1
30272,14026,4,316,14026,7,"""atk"":1.677,""hp"":2.719",1
30273,14036,4,317,14036,7,"""atk"":1.679,""hp"":2.729",1
30274,14046,4,318,14046,7,"""atk"":1.682,""hp"":2.739",1
30275,15036,4,319,15036,7,"""atk"":1.684,""hp"":2.749",1
30276,21036,4,320,21036,7,"""atk"":1.687,""hp"":2.759",1
30277,21046,4,321,21046,7,"""atk"":1.689,""hp"":2.769",1
30278,22036,4,322,22036,7,"""atk"":1.692,""hp"":2.779",1
30279,22046,4,323,22046,7,"""atk"":1.694,""hp"":2.789",1
30280,22056,4,324,22056,7,"""atk"":1.697,""hp"":2.799",1
30281,23036,4,325,23036,7,"""atk"":1.699,""hp"":2.809",1
30282,24026,4,326,24026,7,"""atk"":1.702,""hp"":2.819",1
30283,24036,4,327,24036,7,"""atk"":1.704,""hp"":2.829",1
30284,25066,4,328,25066,7,"""atk"":1.707,""hp"":2.839",1
30285,25076,4,329,25076,7,"""atk"":1.709,""hp"":2.849",1
30286,31076,4,330,31076,7,"""atk"":1.712,""hp"":2.859",1
30287,31086,4,331,31086,7,"""atk"":1.714,""hp"":2.869",1
30288,32036,4,332,32036,7,"""atk"":1.717,""hp"":2.879",1
30289,32046,4,333,32046,7,"""atk"":1.719,""hp"":2.889",1
30290,32056,4,334,32056,7,"""atk"":1.722,""hp"":2.899",1
30291,33026,4,335,33026,7,"""atk"":1.724,""hp"":2.909",1
30292,34026,4,336,34026,7,"""atk"":1.727,""hp"":2.919",1
30293,35036,4,337,35036,7,"""atk"":1.729,""hp"":2.929",1
30294,35046,4,338,35046,7,"""atk"":1.732,""hp"":2.939",1
30295,41056,4,339,41056,7,"""atk"":1.734,""hp"":2.949",1
30296,41066,4,340,41066,7,"""atk"":1.737,""hp"":2.959",1
30297,42016,4,341,42016,7,"""atk"":1.739,""hp"":2.969",1
30298,43046,4,342,43046,7,"""atk"":1.742,""hp"":2.979",1
30299,43056,4,343,43056,7,"""atk"":1.744,""hp"":2.989",1
30300,44036,4,344,44036,7,"""atk"":1.75,""hp"":2.999",1
30301,44046,4,345,44046,8,"""atk"":1.762,""hp"":3.02",1
30302,45046,4,346,45046,8,"""atk"":1.775,""hp"":3.04",1
30303,45056,4,347,45056,8,"""atk"":1.787,""hp"":3.06",1
30304,52046,4,348,52046,8,"""atk"":1.8,""hp"":3.08",1
30305,52046,4,349,52046,8,"""atk"":1.812,""hp"":3.1",1
30306,53016,4,350,53016,8,"""atk"":1.825,""hp"":3.12",1
30307,61026,4,351,61026,8,"""atk"":1.837,""hp"":3.14",1
30308,62016,4,352,62016,8,"""atk"":1.85,""hp"":3.16",1
30309,63026,4,353,63026,8,"""atk"":1.862,""hp"":3.18",1
30310,11076,4,354,11076,8,"""atk"":1.875,""hp"":3.2",1
30311,11086,4,355,11086,8,"""atk"":1.887,""hp"":3.22",1
30312,12026,4,356,12026,8,"""atk"":1.9,""hp"":3.24",1
30313,12036,4,357,12036,8,"""atk"":1.912,""hp"":3.26",1
30314,13036,4,358,13036,8,"""atk"":1.925,""hp"":3.28",1
30315,13046,4,359,13046,8,"""atk"":1.937,""hp"":3.3",1
30316,14026,4,360,14026,8,"""atk"":1.95,""hp"":3.32",1
30317,14036,4,361,14036,8,"""atk"":1.962,""hp"":3.34",1
30318,14046,4,362,14046,8,"""atk"":1.975,""hp"":3.36",1
30319,15036,4,363,15036,8,"""atk"":1.987,""hp"":3.38",1
30320,21036,4,364,21036,8,"""atk"":2,""hp"":3.4",1
30321,21046,4,365,21046,8,"""atk"":2.012,""hp"":3.42",1
30322,22036,4,366,22036,8,"""atk"":2.025,""hp"":3.44",1
30323,22046,4,367,22046,8,"""atk"":2.037,""hp"":3.46",1
30324,22056,4,368,22056,8,"""atk"":2.05,""hp"":3.48",1
30325,23036,4,369,23036,8,"""atk"":2.062,""hp"":3.5",1
30326,24026,4,370,24026,8,"""atk"":2.075,""hp"":3.52",1
30327,24036,4,371,24036,8,"""atk"":2.087,""hp"":3.54",1
30328,25066,4,372,25066,8,"""atk"":2.1,""hp"":3.56",1
30329,25076,4,373,25076,8,"""atk"":2.112,""hp"":3.58",1
30330,31076,4,374,31076,8,"""atk"":2.125,""hp"":3.6",1
30331,31086,4,375,31086,8,"""atk"":2.137,""hp"":3.62",1
30332,32036,4,376,32036,8,"""atk"":2.15,""hp"":3.64",1
30333,32046,4,377,32046,8,"""atk"":2.162,""hp"":3.66",1
30334,32056,4,378,32056,8,"""atk"":2.175,""hp"":3.68",1
30335,33026,4,379,33026,8,"""atk"":2.187,""hp"":3.7",1
30336,34026,4,380,34026,8,"""atk"":2.2,""hp"":3.72",1
30337,35036,4,381,35036,8,"""atk"":2.212,""hp"":3.74",1
30338,35046,4,382,35046,8,"""atk"":2.225,""hp"":3.76",1
30339,41056,4,383,41056,8,"""atk"":2.237,""hp"":3.78",1
30340,41066,4,384,41066,8,"""atk"":2.25,""hp"":3.8",1
30341,42016,4,385,42016,8,"""atk"":2.262,""hp"":3.82",1
30342,43046,4,386,43046,8,"""atk"":2.275,""hp"":3.84",1
30343,43056,4,387,43056,8,"""atk"":2.287,""hp"":3.86",1
30344,44036,4,388,44036,8,"""atk"":2.3,""hp"":3.88",1
30345,44046,4,389,44046,8,"""atk"":2.312,""hp"":3.9",1
30346,45046,4,390,45046,8,"""atk"":2.325,""hp"":3.92",1
30347,45056,4,391,45056,8,"""atk"":2.337,""hp"":3.94",1
30348,52046,4,392,52046,8,"""atk"":2.35,""hp"":3.96",1
30349,52046,4,393,52046,8,"""atk"":2.362,""hp"":3.98",1
30350,53016,4,394,53016,8,"""atk"":2.375,""hp"":4",1
30351,61026,4,395,61026,9,"""atk"":2.387,""hp"":4.02",1
30352,62016,4,396,62016,9,"""atk"":2.4,""hp"":4.04",1
30353,63026,4,397,63026,9,"""atk"":2.412,""hp"":4.06",1
30354,11076,4,398,11076,9,"""atk"":2.425,""hp"":4.08",1
30355,11086,4,399,11086,9,"""atk"":2.437,""hp"":4.1",1
30356,12036,4,400,12036,9,"""atk"":2.45,""hp"":4.12",1
30357,13046,4,401,13046,9,"""atk"":2.462,""hp"":4.14",1
30358,14036,4,402,14036,9,"""atk"":2.475,""hp"":4.16",1
30359,14046,4,403,14046,9,"""atk"":2.487,""hp"":4.18",1
30360,15036,4,404,15036,9,"""atk"":2.5,""hp"":4.2",1
30361,21046,4,405,21046,9,"""atk"":2.512,""hp"":4.22",1
30362,22046,4,406,22046,9,"""atk"":2.525,""hp"":4.24",1
30363,22056,4,407,22056,9,"""atk"":2.537,""hp"":4.26",1
30364,23036,4,408,23036,9,"""atk"":2.55,""hp"":4.28",1
30365,24036,4,409,24036,9,"""atk"":2.562,""hp"":4.3",1
30366,25066,4,410,25066,9,"""atk"":2.575,""hp"":4.32",1
30367,25076,4,411,25076,9,"""atk"":2.587,""hp"":4.34",1
30368,31076,4,412,31076,9,"""atk"":2.6,""hp"":4.36",1
30369,31086,4,413,31086,9,"""atk"":2.612,""hp"":4.38",1
30370,32056,4,414,32056,9,"""atk"":2.625,""hp"":4.4",1
30371,34026,4,415,34026,9,"""atk"":2.637,""hp"":4.42",1
30372,35036,4,416,35036,9,"""atk"":2.65,""hp"":4.44",1
30373,35046,4,417,35046,9,"""atk"":2.662,""hp"":4.46",1
30374,41056,4,418,41056,9,"""atk"":2.675,""hp"":4.48",1
30375,41066,4,419,41066,9,"""atk"":2.687,""hp"":4.5",1
30376,42016,4,420,42016,9,"""atk"":2.7,""hp"":4.52",1
30377,44046,4,421,44046,9,"""atk"":2.712,""hp"":4.54",1
30378,45046,4,422,45046,9,"""atk"":2.725,""hp"":4.56",1
30379,45056,4,423,45056,9,"""atk"":2.737,""hp"":4.58",1
30380,52046,4,424,52046,9,"""atk"":2.75,""hp"":4.6",1
30381,52046,4,425,52046,9,"""atk"":2.762,""hp"":4.62",1
30382,61026,4,426,61026,9,"""atk"":2.775,""hp"":4.64",1
30383,63026,4,427,63026,9,"""atk"":2.787,""hp"":4.66",1
30384,11076,4,428,11076,9,"""atk"":2.8,""hp"":4.68",1
30385,11086,4,429,11086,9,"""atk"":2.812,""hp"":4.7",1
30386,12036,4,430,12036,9,"""atk"":2.825,""hp"":4.72",1
30387,13046,4,431,13046,9,"""atk"":2.837,""hp"":4.74",1
30388,14036,4,432,14036,9,"""atk"":2.85,""hp"":4.76",1
30389,14046,4,433,14046,9,"""atk"":2.862,""hp"":4.78",1
30390,15036,4,434,15036,9,"""atk"":2.875,""hp"":4.8",1
30391,21046,4,435,21046,9,"""atk"":2.887,""hp"":4.82",1
30392,22046,4,436,22046,9,"""atk"":2.9,""hp"":4.84",1
30393,22056,4,437,22056,9,"""atk"":2.912,""hp"":4.86",1
30394,23036,4,438,23036,9,"""atk"":2.925,""hp"":4.88",1
30395,24036,4,439,24036,9,"""atk"":2.937,""hp"":4.9",1
30396,25066,4,440,25066,9,"""atk"":2.95,""hp"":4.92",1
30397,25076,4,441,25076,9,"""atk"":2.962,""hp"":4.94",1
30398,31076,4,442,31076,9,"""atk"":2.975,""hp"":4.96",1
30399,31086,4,443,31086,9,"""atk"":2.987,""hp"":4.98",1
30400,32056,4,444,32056,10,"""atk"":3,""hp"":5",1
30401,34026,4,445,34026,10,"""atk"":3.01,""hp"":5.02",1
30402,35036,4,446,35036,10,"""atk"":3.02,""hp"":5.04",1
30403,35046,4,447,35046,10,"""atk"":3.03,""hp"":5.06",1
30404,41056,4,448,41056,10,"""atk"":3.04,""hp"":5.08",1
30405,41066,4,449,41066,10,"""atk"":3.05,""hp"":5.1",1
30406,42016,4,450,42016,10,"""atk"":3.06,""hp"":5.12",1
