英雄ID,英雄名称,英雄星级,攻击系数,防御系数,生命系数,速度系数,雕文插槽,攻击百分比,生命百分比,最大等级,升星材料,额外材料,被动1名称,被动1,被动1描述,被动2名称,被动2,被动2描述,被动3名称,被动3,被动3描述,怒气名称,怒气,怒气描述
55016,奥沃,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
55016,奥沃,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",战斗精通3,"""5501a111"",""5501a121"",""5501a114""",被动效果：速度增加60，破防增加40%，攻击对辅助造成额外50%伤害,静默杀手3,"""5501a214"",""5501a224"",""5501a234""",被动效果：永久免疫沉默效果；普攻改为攻击生命值最低的1个目标，造成180%伤害并减少目标50怒气,能量主宰3,"""5501a311"",""5501a314"",""5501a324""",被动效果：生命永久增加30%，吸收战斗中盈余的能量，每当己方英雄释放技能，获取33点怒气并恢复自己220%攻击等量生命（受控可触发）,黑暗亵渎3,5501a012,"怒气技能：对随机2名敌人造成360%攻击伤害，并增加自己42%暴击，持续4回合，额外造成目标生命上限20%的额外伤害（最高不超过自身攻击15倍，PVE效果减半），降低目标治疗量30%两回合,对辅助类目标额外造成160%攻击伤害"
55026,达斯莫格,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针2,"""55026214""",被动技能：普攻有100%几率增加自身10%攻击和10点速度，持续3回合,屠戮魔眼2,"""55026314"",""55026324""",被动技能：当我方英雄释放技能时，增加自身15%技能伤害和20点怒气,千变万化2,55026012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成75%攻击伤害，每回合额外造成55%流血伤害，持续3回合，对游侠目标造成伤害提高15%，持续2回合
55026,达斯莫格,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼2,"""55026314"",""55026324""",被动技能：当我方英雄释放技能时，增加自身15%技能伤害和20点怒气,千变万化2,55026012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成75%攻击伤害，每回合额外造成55%流血伤害，持续3回合，对游侠目标造成伤害提高15%，持续2回合
55026,达斯莫格,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化2,55026012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成75%攻击伤害，每回合额外造成55%流血伤害，持续3回合，对游侠目标造成伤害提高15%，持续2回合
55026,达斯莫格,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
55026,达斯莫格,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
55026,达斯莫格,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
55026,达斯莫格,13,3.51,1,8.14,1.6,3,210,300,300,"[{""a"":""item"",""t"":""2004"",""n"":20000},{""a"":""item"",""t"":""2039"",""n"":10}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":10,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
55026,达斯莫格,14,3.51,1,8.14,1.6,4,330,500,300,"[{""a"":""item"",""t"":""2004"",""n"":25000},{""a"":""item"",""t"":""2039"",""n"":20}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
55026,达斯莫格,15,3.51,1,8.14,1.6,5,450,700,300,"[{""a"":""item"",""t"":""2004"",""n"":30000},{""a"":""item"",""t"":""2039"",""n"":30}]","[{""sxhero"":1,""num"":2},{""star"":9,""num"":1},{""star"":10,""num"":1}]",魔神佛法3,"""5502a111"",""5502a121"",""5502a131""",被动效果：技能伤害增加62.5%，攻击增加30%，生命增加40%,魔海神针3,"""5502a214""",被动效果：普攻有100%几率增加自身20%攻击和15点速度，持续3回合,屠戮魔眼3,"""5502a314"",""5502a324""",被动效果：当我方英雄释放技能时，增加自身5%伤害减免，持续2回合，增加自身20%技能伤害和30点怒气,千变万化3,5502a012,怒气技能：堕天大圣召唤出多个分身，对所有敌人造成115%攻击伤害，每回合额外造成90%流血伤害并增加自身50%的技能伤害，持续3回合，对游侠目标造成伤害提高20%，持续2回合
61026,正义使者,7,2.49,1,3.52,1.6,0,0,0,165,"[{""a"":""item"",""t"":""2004"",""n"":2000}]","[{""samezhongzu"":1,""star"":5,""num"":4}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁2,"""61026214"",""61026224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己11%暴击3回合，暴击印记暴击后触发造成54%攻击伤害,圣光之御2,"""61026314"",""61026324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方2个目标附加暴击印记，并提升自己16%暴击伤害3回合，暴击印记暴击后触发造成62%攻击伤害,圣光普照2,61026012,怒气技能：对敌方全体造成85%攻击伤害并有100%概率附加暴击印记，暴击印记暴击后触发造成118%的攻击伤害，并增加15%免控3回合。
61026,正义使者,8,2.78,1,4.84,1.6,0,0,0,185,"[{""a"":""item"",""t"":""2004"",""n"":3000}]","[{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":3}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁3,"""6102a214"",""6102a224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己13%暴击3回合，暴击印记暴击后触发造成135%攻击伤害,圣光之御2,"""61026314"",""61026324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方2个目标附加暴击印记，并提升自己16%暴击伤害3回合，暴击印记暴击后触发造成62%攻击伤害,圣光普照2,61026012,怒气技能：对敌方全体造成85%攻击伤害并有100%概率附加暴击印记，暴击印记暴击后触发造成118%的攻击伤害，并增加15%免控3回合。
61026,正义使者,9,3.07,1,6.16,1.6,0,0,0,205,"[{""a"":""item"",""t"":""2004"",""n"":4000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""samezhongzu"":1,""star"":5,""num"":2}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁3,"""6102a214"",""6102a224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己13%暴击3回合，暴击印记暴击后触发造成135%攻击伤害,圣光之御3,"""6102a314"",""6102a324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方3个目标附加暴击印记，并提升自己22%暴击伤害3回合，暴击印记暴击后触发造成105%攻击伤害,圣光普照2,61026012,怒气技能：对敌方全体造成85%攻击伤害并有100%概率附加暴击印记，暴击印记暴击后触发造成118%的攻击伤害，并增加15%免控3回合。
61026,正义使者,10,3.51,1,8.14,1.6,0,0,0,255,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":2},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁3,"""6102a214"",""6102a224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己13%暴击3回合，暴击印记暴击后触发造成135%攻击伤害,圣光之御3,"""6102a314"",""6102a324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方3个目标附加暴击印记，并提升自己22%暴击伤害3回合，暴击印记暴击后触发造成105%攻击伤害,圣光普照3,6102a012,怒气技能：对敌方全体造成134%攻击伤害并附加暴击印记，暴击印记暴击后触发造成223%的攻击伤害，并有52%的概率额外附加一个141%攻击伤害的暴击印记，并增加20%免控3回合。
61026,正义使者,11,3.51,1,8.14,1.6,1,70,100,270,"[{""a"":""item"",""t"":""2004"",""n"":10000}]","[{""sxhero"":1,""num"":1},{""star"":9,""num"":1}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁3,"""6102a214"",""6102a224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己13%暴击3回合，暴击印记暴击后触发造成135%攻击伤害,圣光之御3,"""6102a314"",""6102a324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方3个目标附加暴击印记，并提升自己22%暴击伤害3回合，暴击印记暴击后触发造成105%攻击伤害,圣光普照3,6102a012,怒气技能：对敌方全体造成134%攻击伤害并附加暴击印记，暴击印记暴击后触发造成223%的攻击伤害，并有52%的概率额外附加一个141%攻击伤害的暴击印记，并增加20%免控3回合。
61026,正义使者,12,3.51,1,8.14,1.6,2,140,200,285,"[{""a"":""item"",""t"":""2004"",""n"":15000}]","[{""sxhero"":1,""num"":1},{""samezhongzu"":1,""star"":6,""num"":1},{""star"":9,""num"":1}]",神威3,"""6102a111"",""6102a121"",""6102a131"",""6102a141""",被动效果：信仰圣光的力量，生命增加42%，伤害加成增加36%，暴击增加35%，伤害减免增加30%,圣光制裁3,"""6102a214"",""6102a224""",被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己13%暴击3回合，暴击印记暴击后触发造成135%攻击伤害,圣光之御3,"""6102a314"",""6102a324""",被动效果：身为光之领主，受到攻击时100%概率给随机敌方3个目标附加暴击印记，并提升自己22%暴击伤害3回合，暴击印记暴击后触发造成105%攻击伤害,圣光普照3,6102a012,怒气技能：对敌方全体造成134%攻击伤害并附加暴击印记，暴击印记暴击后触发造成223%的攻击伤害，并有52%的概率额外附加一个141%攻击伤害的暴击印记，并增加20%免控3回合。
