技能id,技能类型,攻击动作,选敌类型,是否存活,位置,排序条件,选敌数量,释放概率,数据,检测条件,额外数据,描述,,
41076013,3,clearbuff,-2,1,,,,1000,"{""buffid"":""yuren"",""bufftype"":""undpspro"",""pro"":1200}",{},{},怒气技能：对随机3名敌方英雄造成240%攻击伤害，并释放所有潮汐逆鳞（每层潮汐逆鳞额外提高2%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），每层潮汐逆鳞对随机1名受击者造成160%攻击伤害，释放后潮汐逆鳞层数清空,,
4107a013,3,clearbuff,-2,1,,,,1000,"{""buffid"":""yuren"",""bufftype"":""undpspro"",""pro"":3000}",{},{},怒气技能：对随机3名敌方英雄造成480%攻击伤害，并释放所有潮汐逆鳞（每层潮汐逆鳞额外提高4%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），每层潮汐逆鳞对随机1名受击者造成320%攻击伤害，释放后潮汐逆鳞层数清空,,
41075203,3,damage,3,1,,,,1000,"{""pro"":300}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成100%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高1%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身1%暴击率2回合,,
41076203,3,damage,3,1,,,,1000,"{""pro"":500}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成150%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高2%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身3%暴击率2回合,,
4107a203,3,damage,3,1,,,,1000,"{""pro"":1500}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成250%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高4%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身5%暴击率2回合,,
41075213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""yuren"",""round"":99,""pro"":10}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成100%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高1%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身1%暴击率2回合,,
41076213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""yuren"",""round"":99,""pro"":20}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成150%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高2%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身3%暴击率2回合,,
4107a213,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""yuren"",""round"":99,""pro"":30}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成250%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高4%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身5%暴击率2回合,,
41075223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":2,""pro"":10}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成100%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高1%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身1%暴击率2回合,,
41076223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":2,""pro"":20}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成150%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高2%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身3%暴击率2回合,,
4107a223,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""baojipro"",""round"":2,""pro"":30}}",{},{},被动效果：我方英雄释放怒气技能或普通攻击时，对受击者进行追击，造成250%攻击伤害，自身获得一层潮汐逆鳞（每层潮汐逆鳞额外提高4%减伤率，怒气技能消耗潮汐逆鳞造成额外伤害），并增加自身5%暴击率2回合,,
5502a333,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":50}}",{},{},被动技能：当我方英雄释放技能时，增加自身20%技能伤害和30点怒气,,
53025013,3,buff,1,1,1,,,300,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},怒气技能：对前排敌人造成100%攻击伤害并有30%石化敌人2回合，给我方全体英雄添加2层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
53026013,3,buff,1,1,1,,,500,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},怒气技能：对前排敌人造成150%攻击伤害并有50%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
5302a013,3,buff,1,1,1,,,700,"{""act"":""buff"",""v"":{""buffid"":""shihua"",""round"":2}}",{},{},怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加2层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
53025023,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""aysh"",""round"":99,""pro"":500}}",{},{},怒气技能：对前排敌人造成100%攻击伤害并有30%石化敌人2回合，给我方全体英雄添加2层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
53026023,3,buff,0,1,0,rand,4,1000,"{""act"":""buff"",""v"":{""buffid"":""aysh"",""round"":99,""pro"":1000}}",{},{},怒气技能：对前排敌人造成150%攻击伤害并有50%石化敌人2回合，给我方全体英雄添加1层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
5302a023,3,buff,0,1,0,,,1000,"{""act"":""buff"",""v"":{""buffid"":""aysh"",""round"":99,""pro"":1000}}",{},{},怒气技能：对前排敌人造成200%攻击伤害并有70%石化敌人2回合，给我方全体英雄添加2层暗影庇佑（每层暗影庇佑抵消受到的下一次伤害并转换为100%的治疗，只对英雄技能和普攻生效）,,
53025033,3,damage,1,1,0,rand,1,1000,"{""pro"":500}",{},{},被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成50%攻击力伤害,,
53026033,3,damage,1,1,0,rand,1,1000,"{""pro"":1000}",{},{},被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成100%攻击力伤害,,
5302a033,3,damage,1,1,0,rand,1,1000,"{""pro"":1500}",{},{},被动效果：我方英雄释放怒气技能后，进行3次追击，每次对随机一名敌人造成200%攻击力伤害,,
53025043,3,buff,1,1,0,rand,1,1000,"{""act"":""buff"",""v"":{""buffid"":""zyzz"",""round"":99,""pro"":500}}",{},{},被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成50%的伤害，）,,
53026043,3,buff,1,1,0,rand,1,1000,"{""act"":""buff"",""v"":{""buffid"":""zyzz"",""round"":99,""pro"":750}}",{},{},被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成75%的伤害，）,,
5302a043,3,buff,1,1,0,rand,1,1000,"{""act"":""buff"",""v"":{""buffid"":""zyzz"",""round"":99,""pro"":1000}}",{},{},被动效果：普通攻击时，进行2次诅咒，每次为随机1名敌人添加暗影吞噬（每层暗影吞噬抵消下一次受到的治疗效果，并造成100%的伤害，）,,
53025053,3,controlbuffround,-2,1,,,,1000,"{""num"":-1}",{},{},被动效果：生命值增加10%，攻击增加15%，减伤率增加15%，受到的控制效果持续回合数量减少一回合,,
53026053,3,controlbuffround,-2,1,,,,1000,"{""num"":-1}",{},{},被动效果：生命值增加15%，攻击增加20%，减伤率增加20%，受到的控制效果持续回合数量减少一回合,,
5302a053,3,controlbuffround,-2,1,,,,1000,"{""num"":-1}",{},{},被动效果：生命值增加20%，攻击增加25%，减伤率增加25%，受到的控制效果持续回合数量减少一回合,,
34035013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":500}}",{},{},怒气技能：对随机2名后排敌人造成100%攻击伤害，每回合额外造成50%流血伤害，持续15回合。对速度降低的目标额外造成50%流血伤害15回合。,,
34036013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":1000}}",{},{},怒气技能：对随机2名后排敌人造成140%攻击伤害，每回合额外造成100%流血伤害，持续15回合。对速度降低的目标额外造成100%流血伤害15回合。,,
3403a013,3,buff,-1,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":1980}}",{},{},怒气技能：对随机2名后排敌人造成230%攻击伤害，每回合额外造成198%流血伤害，持续15回合。对速度降低的目标额外造成198%流血伤害15回合。,,
34035023,3,buff,-1,1,,,,1000,{},"{""hasbufftype"":[""delspeed"",""speeddrop""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":500}}",怒气技能：对随机2名后排敌人造成100%攻击伤害，每回合额外造成50%流血伤害，持续15回合。对速度降低的目标额外造成50%流血伤害15回合。,,
34036023,3,buff,-1,1,,,,1000,{},"{""hasbufftype"":[""delspeed"",""speeddrop""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":1000}}",怒气技能：对随机2名后排敌人造成140%攻击伤害，每回合额外造成100%流血伤害，持续15回合。对速度降低的目标额外造成100%流血伤害15回合。,,
3403a023,3,buff,-1,1,,,,1000,{},"{""hasbufftype"":[""delspeed"",""speeddrop""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":15,""pro"":1980}}",怒气技能：对随机2名后排敌人造成230%攻击伤害，每回合额外造成198%流血伤害，持续15回合。对速度降低的目标额外造成198%流血伤害15回合。,,
34035103,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""pro"":200}",被动技能：对流血目标伤害增加20%,,
34036103,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""pro"":400}",被动技能：对流血目标伤害增加40%,,
3403a103,3,dpspro,-1,1,,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""pro"":800}",被动技能：对流血目标伤害增加80%,,
34035203,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":300}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成30%流血伤害3回合，并减少10点速度,,
34036203,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":600}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成60%流血伤害3回合，并减少20点速度,,
3403a203,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":1000}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成100%流血伤害3回合，并减少30点速度,,
34035213,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""delspeed"",""round"":99,""value"":10}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成30%流血伤害3回合，并减少10点速度,,
34036213,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""delspeed"",""round"":99,""value"":20}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成60%流血伤害3回合，并减少20点速度,,
3403a213,3,buff,1,1,2,,,1000,"{""act"":""buff"",""v"":{""buffid"":""delspeed"",""round"":99,""value"":30}}",{},{},被动效果：普攻攻击时额外对所有后排敌人造成100%流血伤害3回合，并减少30点速度,,
34035303,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":300}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成30%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成30%伤害3回合,,
34036303,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":600}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成60%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成60%伤害3回合,,
3403a303,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":1000}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成100%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成100%伤害3回合,,
34035313,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":300}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成30%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成30%流血伤害3回合,,
34036313,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":600}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成60%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成60%流血伤害3回合,,
3403a313,3,buff,1,1,0,,,1000,{},"{""hasbufftype"":[""liuxue""]}","{""act"":""buff"",""v"":{""buffid"":""liuxue"",""round"":3,""pro"":1000}}",被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成100%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成100%流血伤害3回合,,
34036323,3,delnuqi,1,1,2,,,1000,"{""value"":5}",{},{},被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成60%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成60%流血伤害3回合,,
3403a323,3,delnuqi,1,1,2,,,1000,"{""value"":10}",{},{},被动效果：技能或普通攻击时，对所有处于流血状态下的敌人造成100%流血伤害3回合，如果暴击则额外对所有处于流血状态下的敌人造成100%流血伤害3回合,,
21065113,3,buff,-1,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成150%攻击伤害，第一次攻击有30%概率施加嘲讽，持续2回合。增加自身10%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066113,3,buff,-1,1,,,,400,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成225%攻击伤害，第一次攻击有40%概率施加嘲讽，持续2回合。增加自身15%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a113,3,buff,-1,1,,,,500,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成420%攻击伤害，第一次攻击有50%概率施加嘲讽，持续2回合。增加自身20%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":100}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成150%攻击伤害，第一次攻击有30%概率施加嘲讽，持续2回合。增加自身10%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":150}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成225%攻击伤害，第一次攻击有40%概率施加嘲讽，持续2回合。增加自身15%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a123,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""undpspro"",""round"":2,""pro"":200}}",{},{},怒气技能：对后排敌人进行2次攻击，每次攻击造成420%攻击伤害，第一次攻击有50%概率施加嘲讽，持续2回合。增加自身20%全伤害减免持续2回合。（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065213,3,addnuqi,-2,1,,,,1000,"{""value"":20}",{},{},被动效果：护甲增加10%，生命值增加20%，攻击增加10%，免控率增加10%，能量增加20,,
21066213,3,addnuqi,-2,1,,,,1000,"{""value"":30}",{},{},被动效果：护甲增加20%，生命值增加30%，攻击增加15%，免控率增加20%，能量增加30,,
2106a213,3,addnuqi,-2,1,,,,1000,"{""value"":50}",{},{},被动效果：护甲增加30%，生命值增加40%，攻击增加25%，免控率增加30%，能量增加50,,
21065313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":2,""pro"":500}}",{},{},被动效果：普攻攻击时，恢复自身50%攻击等量生命值2回合；受到攻击时，偷取攻击者10%攻击力2回合，并有10%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":2,""pro"":1000}}",{},{},被动效果：普攻攻击时，恢复自身100%攻击等量生命值2回合；受到攻击时，偷取攻击者15%攻击力2回合，并有20%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a313,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":2,""pro"":1500}}",{},{},被动效果：普攻攻击时，恢复自身150%攻击等量生命值2回合；受到攻击时，偷取攻击者20%攻击力2回合，并有30%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065323,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":100}}",{},{},被动效果：普攻攻击时，恢复自身50%攻击等量生命值2回合；受到攻击时，偷取攻击者10%攻击力2回合，并有10%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066323,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":150}}",{},{},被动效果：普攻攻击时，恢复自身100%攻击等量生命值2回合；受到攻击时，偷取攻击者15%攻击力2回合，并有20%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a323,3,buff,2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""atkdrop"",""round"":2,""pro"":200}}",{},{},被动效果：普攻攻击时，恢复自身150%攻击等量生命值2回合；受到攻击时，偷取攻击者20%攻击力2回合，并有30%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065333,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":100}}",{},{},被动效果：普攻攻击时，恢复自身50%攻击等量生命值2回合；受到攻击时，偷取攻击者10%攻击力2回合，并有10%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066333,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":150}}",{},{},被动效果：普攻攻击时，恢复自身100%攻击等量生命值2回合；受到攻击时，偷取攻击者15%攻击力2回合，并有20%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a333,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""dpspro"",""round"":2,""pro"":200}}",{},{},被动效果：普攻攻击时，恢复自身150%攻击等量生命值2回合；受到攻击时，偷取攻击者20%攻击力2回合，并有30%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065343,3,buff,2,1,,,,100,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},被动效果：普攻攻击时，恢复自身50%攻击等量生命值2回合；受到攻击时，偷取攻击者10%攻击力2回合，并有10%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21066343,3,buff,2,1,,,,200,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},被动效果：普攻攻击时，恢复自身100%攻击等量生命值2回合；受到攻击时，偷取攻击者15%攻击力2回合，并有20%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
2106a343,3,buff,2,1,,,,300,"{""act"":""buff"",""v"":{""buffid"":""chaofeng"",""round"":2}}",{},{},被动效果：普攻攻击时，恢复自身150%攻击等量生命值2回合；受到攻击时，偷取攻击者20%攻击力2回合，并有30%概率嘲讽目标2回合（嘲讽：被嘲讽的英雄所有技能的攻击目标强制变为嘲讽施加者）,,
21065413,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":4,""pro"":250}}",{},{},被动效果：前3回合，每回合结束时，恢复自身25%攻击力等量生命；第四回合，解除自身控制效果，增加自身10%暴击伤害，并获得暴走（暴走：主动技能或普攻攻击必定暴击且不会格挡）,,
21066413,3,buff,-2,1,,,,1000,"{""act"":""buff"",""v"":{""buffid"":""hpback"",""round"":4,""pro"":500}}",{},{},被动效果：前3回合，每回合结束时，恢复自身50%攻击力等量生命；第四回合，解除自身控制效果，增加自身25%暴击伤害，并获得暴走（暴走：主动技能或普攻攻击必定暴击且不会格挡）,,
