英雄ID,英雄名称,放置名称,评论ID,英雄种族,品质星级,圣器,卷轴类型,职业,品质,定位,模型,头像,十星模型,十星头像,升星材料,成长编号,被动开启等级,普攻,怒气,怒气名称,怒气描述,被动1,被动1名称,被动1描述,被动2,被动2名称,被动2描述,被动3,被动3名称,被动3描述,怒气图标,被动1图标,被动2图标,被动3图标,配音,是否有独立的施法动画,攻击频率,塔防攻击
61025,光之大领主,正义使者,6102,6,5,,4,1,4,bsctk,61025,61025,,,,61025,"[2,3,5]",20,61025012,圣光普照,怒气技能：对敌方全体造成76%攻击伤害并有100%概率附加暴击印记，暴击印记暴击后触发造成102%的攻击伤害，并增加10%免控3回合。,"""61025111"",""61025121"",""61025131"",""61025141""",神威,被动效果：信仰圣光的力量，生命增加21%，伤害加成增加24%，暴击增加20%，伤害减免增加5%,"""61025214"",""61025224""",圣光制裁,被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己9%暴击3回合，暴击印记暴击后触发造成44%攻击伤害,"""61025314"",""61025324""",圣光之御,被动效果：身为光之领主，受到攻击时100%概率给目标附加暴击印记，并提升自己11%暴击伤害3回合，暴击印记暴击后触发造成47%攻击伤害,skillico_6102_1,skillico_6102_2,skillico_6102_3,skillico_6102_4,"""61025"",""61026"",""6102a""",0,500,105
61026,光之大领主,正义使者,6102,6,6,61026,0,1,5,,61026,61026,6102a,6102a,61025,61026,"[2,4,6]",20,61026012,圣光普照2,怒气技能：对敌方全体造成85%攻击伤害并有100%概率附加暴击印记，暴击印记暴击后触发造成118%的攻击伤害，并增加15%免控3回合。,"""61026111"",""61026121"",""61026131"",""61026141""",神威2,被动效果：信仰圣光的力量，生命增加32%，伤害加成增加30%，暴击增加22%，伤害减免增加10%,"""61026214"",""61026224""",圣光制裁2,被动效果：普攻攻击前排目标并有100%概率使用圣光制裁，给目标附加暴击印记，并提升自己11%暴击3回合，暴击印记暴击后触发造成54%攻击伤害,"""61026314"",""61026324""",圣光之御2,被动效果：身为光之领主，受到攻击时100%概率给随机敌方2个目标附加暴击印记，并提升自己16%暴击伤害3回合，暴击印记暴击后触发造成62%攻击伤害,skillico_6102_1,skillico_6102_2,skillico_6102_3,skillico_6102_4,"""61025"",""61026"",""6102a""",0,500,120
62014,神圣之灵,神圣之灵,6201,6,4,,0,2,3,,62014,62014,,,,62014,"[2,4]",7,62014012,心灵攻击,怒气技能：对敌方随机2名目标造成161%攻击伤害并有22%概率使目标眩晕2回合,"""62014114""",圣光伟力,被动效果：受到攻击时，身体里的光明之力增强，增加自己16%对敌人造成的伤害，持续3回合,"""62014214""",光辉圣耀,被动效果：拥有圣光之力，每次普攻增加自己22%对敌人造成的伤害，持续3回合,,,,skillico_059,skillico_300,skillico_301,,"""62014"",""62015"",""62016""",0,500,80
62015,神圣之灵,神圣之灵,6201,6,5,,3,2,4,hpkz,62015,62015,,,,62015,"[3,5]",7,62015012,心灵攻击,怒气技能：对敌方随机3名目标造成148%攻击伤害并有26%概率使目标眩晕2回合,"""62015114""",圣光伟力,被动效果：受到攻击时，身体里的光明之力增强，增加自己26%对敌人造成的伤害，持续3回合,"""62015214""",光辉圣耀,被动效果：拥有圣光之力，每次普攻增加自己31%对敌人造成的伤害，持续3回合,,,,skillico_059,skillico_300,skillico_301,,"""62014"",""62015"",""62016""",0,500,100
62016,神圣之灵,神圣之灵,6201,6,6,62016,0,2,5,,62016,62016,,,62015,62016,"[2,4,6]",7,62016012,心灵攻击2,怒气技能：对敌方随机4名目标造成122%攻击伤害并有32%概率使目标眩晕2回合,"""62016114"",""62016124""",圣光伟力2,被动效果：受到攻击时，身体里的光明之力增强，增加自己31%对敌人造成的伤害和4%伤害加成，持续3回合,"""62016214"",""62016224""",光辉圣耀2,被动效果：拥有圣光之力，每次普攻增加自己36%对敌人造成的伤害和5%伤害加成，持续3回合,"""62016311""",伤害增加2,被动效果：拥有神圣的信仰之力，攻击增加24%,skillico_059,skillico_300,skillico_301,skillico_215,"""62014"",""62015"",""62016""",0,500,115
62025,圣洁护教,阿依达,6202,6,5,,4,2,4,qtsc,62025,62025,,,,62025,"[2,3,5]",62025002,62025012,教法圣威,怒气技能：对随机4名敌人造成128%无视护甲的攻击伤害，并对所有敌人附加神圣怒火3回合（拥有神圣怒火的敌人释放怒气技能时会受到自身生命上限10%的伤害，不超过圣洁护教攻击力的3000%，不可叠加）,"""62025101"",""62025111"",""62025121"",""62025131""",神圣身躯,被动效果：生命增加15%，技能伤害增加40%，减伤率增加10%，速度增加40点,"""62025204""",神怒,被动效果：普攻变成对生命最高的敌人造成100%攻击伤害，额外造成目标生命上限10%的伤害（最高不超过圣洁护教攻击力的1500%）,"""62025304""",神圣审判,被动效果：回合结束时，对所有敌人造成各自攻击力100%的伤害，降低所有敌人5%的受治疗量，同时恢复自身生命上限5%的生命,skillico_6202_1,skillico_6202_2,skillico_6202_3,skillico_6202_4,"""62025"",""62026"",""6202a""",1,500,105
62026,圣洁护教,阿依达,6202,6,6,62026,0,2,5,qtsc,62026,62026,6202a,6202a,62025,62026,"[2,4,6]",62026002,62026012,教法圣威2,怒气技能：对随机4名敌人造成198%无视护甲的攻击伤害，并对所有敌人附加神圣怒火3回合（拥有神圣怒火的敌人释放怒气技能时会受到自身生命上限15%的伤害，不超过圣洁护教攻击力的3000%，不可叠加）,"""62026101"",""62026111"",""62026121"",""62026131""",神圣身躯2,被动效果：生命增加25%，技能伤害增加70%，减伤率增加20%，速度增加60点,"""62026204""",神怒2,被动效果：普攻变成对生命最高的敌人造成110%攻击伤害，额外造成目标生命上限15%的伤害（最高不超过圣洁护教攻击力的1500%）,"""62026304""",神圣审判2,被动效果：回合结束时，对所有敌人造成各自攻击力150%的伤害，降低所有敌人7.5%的受治疗量，同时恢复自身生命上限7.5%的生命,skillico_6202_1,skillico_6202_2,skillico_6202_3,skillico_6202_4,"""62025"",""62026"",""6202a""",1,500,120
63014,血色圣使,门徒,6301,6,4,,0,3,3,,63014,63014,,,,63014,"[2,4]",6,63014012,光之击,怒气技能：对敌方后排随机2名敌人造成80%攻击伤害，并恢复我方全体英雄45%攻击生命,"""63014111"",""63014121""",光明意志,被动效果：攻击提升15%，伤害加成增加25%,"""63014211""",胜者意志,被动效果：技能伤害增加20%,,,,skillico_049,skillico_295,skillico_226,,"""63014"",""63015""",0,500,70
63015,血色圣使,门徒,6301,6,5,,2,3,4,qtzl,63015,63015,,,,63015,"[3,5]",6,63015012,光之击,怒气技能：对敌方后排随机3名敌人造成70%攻击伤害，并恢复我方全体英雄60%攻击生命,"""63015111"",""63015121""",光明意志,被动效果：攻击提升20%，伤害加成增加30%,"""63015211""",胜者意志,被动效果：技能伤害增加35%,,,,skillico_049,skillico_295,skillico_226,,"""63014"",""63015""",0,500,90
63025,圣光先知,基尔克,6302,6,5,,4,3,4,qtzl,63025,63025,,,,63025,"[2,3,5]",6,63025012,治愈圣光,怒气技能：对敌方随机4名目标造成82%攻击伤害并回复随机3名友军71%攻击等量生命,"""63025114"",""63025124""",神之力,被动效果：受到圣光的眷顾，每次普攻恢复自己46%攻击等量生命并增加伤害加成11%持续4回合,"""63025211"",""63025221"",""63025231"",""63025241""",光明圣力,被动效果：身为圣光一族的先知，伤害加成增加36%，攻击增加15.7%，生命增加16%，暴击增加10%,"""63025314"",""63025324""",圣躯,被动效果：神圣的躯体使得自己受到攻击时，恢复自身22%攻击等量生命并增加伤害加成11%持续3回合（受控可触发恢复效果）,skillico_6302_1,skillico_6302_2,skillico_6302_3,skillico_6302_4,"""63025"",""63026"",""6302a""",0,500,105
63026,圣光先知,基尔克,6302,6,6,63026,0,3,5,,63026,63026,6302a,6302a,63025,63026,"[2,4,6]",6,63026012,治愈圣光2,怒气技能：对敌方随机4名目标造成110%攻击伤害并回复随机3名友军106%攻击等量生命,"""63026114"",""63026124""",神之力2,被动效果：受到圣光的眷顾，每次普攻恢复自己81%攻击等量生命并增加伤害加成16%持续4回合,"""63026211"",""63026221"",""63026231"",""63026241""",光明圣力2,被动效果：身为圣光一族的先知，伤害加成增加48%，攻击增加21%，生命增加24%，暴击增加15%,"""63026314"",""63026324""",圣躯2,被动效果：神圣的躯体使得自己受到攻击时，恢复自身31%攻击等量生命并增加伤害加成16%持续3回合（受控可触发恢复效果）,skillico_6302_1,skillico_6302_2,skillico_6302_3,skillico_6302_4,"""63025"",""63026"",""6302a""",0,500,120
63035,安德鲁斯,贝尔兰,6303,6,5,,4,3,4,qtzl,63035,63035,,,,63035,"[2,3,5]",63035002,63035012,神圣怒火,怒气技能：对随机4名敌人造成134%攻击伤害，并使我方随机4名英雄攻击提升10%、速度提升10点、受到治疗效果提升10%，持续3回合，并有20%概率解除所有控制,"""63035101"",""63035111"",""63035121"",""63035104""",光明之子,被动效果：生命增加20%，攻击增加20%，免控率增加10%，治疗量提升10%,"""63035204""",圣光护佑,被动效果：每次出手立即恢复3名血量最低的我方英雄200%攻击的生命,"""63035304""",灵魂献祭,被动效果：死亡后，恢复我方全体英雄180%攻击等量生命，持续4回合,skillico_6303_1,skillico_6303_2,skillico_6303_3,skillico_6303_4,"""63035"",""63036"",""6303a""",1,500,105
63036,安德鲁斯,贝尔兰,6303,6,6,63036,0,3,5,qtzl,63036,63036,6303a,6303a,63035,63036,"[2,4,6]",63036002,63036012,神圣怒火2,怒气技能：对随机4名敌人造成158%攻击伤害，并使我方随机4名英雄攻击提升20%、速度提升20点、受到治疗效果提升15%，持续3回合，并有30%概率解除所有控制,"""63036101"",""63036111"",""63036121"",""63036104""",光明之子2,被动效果：生命增加25%，攻击增加35%，免控率增加15%，治疗量提升20%,"""63036204""",圣光护佑2,被动效果：每次出手立即恢复3名血量最低的我方英雄300%攻击的生命,"""63036304""",灵魂献祭2,被动效果：死亡后，恢复我方全体英雄240%攻击等量生命，持续4回合,skillico_6303_1,skillico_6303_2,skillico_6303_3,skillico_6303_4,"""63035"",""63036"",""6303a""",1,500,120
64013,光之元素,圣童,6401,6,3,,0,4,2,,64013,64013,,,,64013,[2],5,64013012,光斩术,怒气技能：对血量最少的敌人造成160%攻击伤害，并使得敌人流血2回合，每回合造成45%伤害,"""64013114""",圣佑,被动效果：拥有光明的意志，血量低于70%时，防御提升50%持续3回合,,,,,,,skillico_049,skillico_295,,,"""64013""",0,500,45
64025,时空守卫,信仰之刃,6402,6,5,,4,4,4,hpsc,64025,64025,,,,64025,"[2,3,5]",64025002,64025012,卫星打击,怒气技能：对随机2名敌人造成165%攻击伤害，对生命不低于自身的目标有50%几率眩晕2回合，生命低于自身的目标额外造成60%攻击伤害,"""64025114""",武装驱逐,被动效果：普通攻击变为攻击生命最低的敌人，造成110%的攻击伤害,"""64025214"",""64025224""",能源回收,被动效果：敌方英雄死亡，自身获得35点怒气，并增加10%伤害3回合,"""64025314"",""64025311"",""64025321"",""64025331""",最强调整者,被动效果：伤害增加20%，速度增加20点，暴击增加15%，免疫眩晕,skillico_6402_1,skillico_6402_2,skillico_6402_3,skillico_6402_4,"""64025"",""64026"",""6402a""",1,500,105
64026,时空守卫,信仰之刃,6402,6,6,64026,0,4,5,,64026,64026,6402a,6402a,64025,64026,"[2,4,6]",64026002,64026012,卫星打击2,怒气技能：对随机2名敌人造成210%攻击伤害，对生命不低于自身的目标有75%几率眩晕2回合，生命低于自身的目标额外造成110%攻击伤害,"""64026114""",武装驱逐2,被动效果：普通攻击变为攻击生命最低的敌人，造成120%的攻击伤害,"""64026214"",""64026224""",能源回收2,被动效果：敌方英雄死亡，自身获得70点怒气，并增加15%伤害3回合,"""64026314"",""64026311"",""64026321"",""64026331""",最强调整者2,被动效果：伤害增加45%，速度增加40点，暴击增加20%，免疫眩晕,skillico_6402_1,skillico_6402_2,skillico_6402_3,skillico_6402_4,"""64025"",""64026"",""6402a""",1,500,120
65015,审判之刃,米迦勒,6501,6,5,,4,5,4,qpkz,65015,65015,,,,65015,"[2,3,5]",15,65015012,审判降临,怒气技能：对随机3名敌人造成75%攻击伤害，燃烧目标每回合造成10%攻击伤害，持续2回合，并有30.5%概率眩晕目标2回合,"""65015114"",""65015124"",""65015134""",圣洁意志,被动效果：永久免疫沉默。每次出手会恢复生命最少的友方英雄60%攻击生命,"""65015211"",""65015221"",""65015231""",战斗天使,被动效果：攻击增加22.5%，速度增加26，免控率增加10%,"""65015314"",""65015324""",信仰圣光,被动效果：存活状态伤害每回合结束增加8%伤害，持续3回合；每场战斗首次死亡必定复活，并回复40%生命,skillico_6501_1,skillico_6501_2,skillico_6501_3,skillico_6501_4,"""65015"",""65016"",""6501a""",0,500,105
65016,审判之刃,米迦勒,6501,6,6,65016,0,5,5,,65016,65016,6501a,6501a,65015,65016,"[2,4,6]",15,65016012,审判降临2,怒气技能：对随机3名敌人造成100%攻击伤害，燃烧目标每回合造成15%攻击伤害，持续2回合，并有35.5%概率眩晕目标2回合,"""65016114"",""65016124"",""65016134"",""65016144""",圣洁意志2,被动效果：永久免疫沉默、眩晕。每次出手会恢复生命最少的友方英雄80%攻击生命,"""65016211"",""65015221"",""65015231""",战斗天使2,被动效果：攻击增加30.5%，速度增加34，免控率增加15%,"""65016314"",""65016324""",信仰圣光2,被动效果：存活状态伤害每回合结束增加12%伤害，持续3回合；每场战斗首次死亡必定复活，并回复60%生命,skillico_6501_1,skillico_6501_2,skillico_6501_3,skillico_6501_4,"""65015"",""65016"",""6501a""",0,500,120
61035,光之审判者,泰拉,6103,6,5,,4,1,4,qtsc,61035,61035,,,,61035,"[2,3,5]",61035002,61035012,多重圣光,怒气技能：对单个敌人随机进行2-4次攻击，每次造成100%攻击伤害，并施加1层审判之力，同时提高自身10%真实伤害2回合（审判之力叠加到2层时触发审判封印2回合，被审判封印的英雄无法触发被动技能）,"""61035201"",""61035211"",""61035221"",""61035231""",神圣意志,被动效果：生命值增加20%，真实伤害增加20%，免控率增加10%，减伤率增加10%,"""61035304""",神圣封印,被动效果：普攻对随机1名敌人造成150%攻击伤害，并施加1层审判之力,"""61035404""",神圣冲击,被动效果：自身释放技能或普通攻击时，对敌方全体造成一个100%无视护甲的真实伤害，并有10%概率施加1层审判之力,skillico_6103_1,skillico_6103_2,skillico_6103_3,skillico_6103_4,"""61035"",""61036"",""6103a""",1,500,105
61036,光之审判者,泰拉,6103,6,6,61036,0,1,5,qtsc,61036,61036,6103a,6103a,61035,61036,"[2,4,6]",61036002,61036012,多重圣光2,怒气技能：对单个敌人随机进行2-4次攻击，每次造成150%攻击伤害，并施加1层审判之力，同时提高自身20%真实伤害2回合（审判之力叠加到2层时触发审判封印2回合，被审判封印的英雄无法触发被动技能）,"""61036201"",""61036211"",""61036221"",""61036231""",神圣意志2,被动效果：生命值增加30%，真实伤害增加40%，免控率增加20%，减伤率增加20%,"""61036304""",神圣封印2,被动效果：普攻对随机1名敌人造成240%攻击伤害，并施加1层审判之力,"""61036404""",神圣冲击2,被动效果：自身释放技能或普通攻击时，对敌方全体造成一个200%无视护甲的真实伤害，并有20%概率施加1层审判之力,skillico_6103_1,skillico_6103_2,skillico_6103_3,skillico_6103_4,"""61035"",""61036"",""6103a""",1,500,120
71015,正义使者,无畏先驱-正义使者,7101,7,5,,4,1,4,qtsc,7101a,71015,,,,71015,"[2,3,5]",7101a002,71015012,神圣愤怒,怒气技能：对后排敌人造成800%攻击伤害并降低目标35%护甲和50速度4回合；随后召唤光明骑士冲击所有敌方英雄造成640%攻击伤害，并对拥有正义审判的目标，每有一层正义审判额外造成640%攻击伤害，最多额外造成3次伤害，并清除目标3层正义审判（正义审判：正义使者的主动技能会对带有正义审判的目标造成额外伤害）,"""7101a204""",正义之刃,被动效果：普通攻击变为；对前排敌人造成600%攻击伤害，额外造成目标生命上限12%的伤害（不超过攻击的1500%），提高自身15%免控率3回合,"""7101a304""",圣光制裁,被动效果：我方英雄死亡时，回复自身2次生命上限12%生命，增加自身12%伤害加成，并对击杀者施加正义审判（正义审判：正义使者的主动技能会对带有正义审判的目标造成额外伤害）,"""7101a414"",""7101a424"",""7101a434""",传递光明,被动效果：战斗开始和回合结束时，给当前生命最低的除自己外的友方英雄施加正义守护1回合（正义守护，提高25%伤害减免，受到怒气技能或普通攻击时，给攻击者增加1层正义审判，并增加正义使者12%命中3回合）；自身受到主动技能或普通攻击时，给攻击者施加1层正义审判，增加自身8%暴击率3回合,skillico_7101_1,skillico_7101_2,skillico_7101_3,skillico_7101_4,"""71015"",""71016"",""7101a""",1,500,105
