饰品ID,饰品名称,饰品品质,饰品星级,饰品图标,战力,分数,升星饰品ID,突破饰品ID,升星经验,分解经验,分解碎片数量,饰品属性,饰品技能,技能描述,专属种族,专属属性,出售,突破需求,突破数量需求,突破属性,回退消耗,回退奖励
6496,熔火之心,5,6,shipin_634,9000,55060,,649601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6491"",""6492"",""6493"",""6494"",""6495"",""6496""",1,,,
649601,熔火之心+1,5,6,shipin_634,9200,55070,,649602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6491"",""6492"",""6493"",""6494"",""6495"",""6496""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6491"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
649602,熔火之心+2,5,6,shipin_634,9400,55080,,649603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6491"",""6492"",""6493"",""6494"",""6495"",""6496""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6491"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
649603,熔火之心+3,5,6,shipin_634,9600,55090,,649604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6491"",""6492"",""6493"",""6494"",""6495"",""6496""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6491"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
649604,熔火之心+4,5,6,shipin_634,9800,55100,,649605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6491"",""6492"",""6493"",""6494"",""6495"",""6496""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6491"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
649605,熔火之心+5,5,6,shipin_634,10000,55110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""gedangpro"":250,""undpspro"":350,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6491"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6501,英勇战魂,5,1,shipin_635,4000,45010,6502,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""atkpro"":125,""miankongpro"":100,""speed"":12","""628114""",+25点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":243442}",,0,,,
6502,英勇战魂,5,2,shipin_635,5000,45020,6503,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""atkpro"":150,""miankongpro"":120,""speed"":14","""628214""",+30点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":362725}",,0,,,
6503,英勇战魂,5,3,shipin_635,6000,45030,6504,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""atkpro"":175,""miankongpro"":140,""speed"":17","""628314""",+35点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":483808}",,0,,,
6504,英勇战魂,5,4,shipin_635,7000,45040,6505,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""atkpro"":200,""miankongpro"":160,""speed"":22","""628414""",+40点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":603032}",,0,,,
6505,英勇战魂,5,5,shipin_635,8000,45050,6506,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""atkpro"":225,""miankongpro"":180,""speed"":25","""628514""",+45点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":724864}",,0,,,
6506,英勇战魂,5,6,shipin_635,9000,45060,,650601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6501"",""6502"",""6503"",""6504"",""6505"",""6506""",1,,,
650601,英勇战魂+1,5,6,shipin_635,9200,45070,,650602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6501"",""6502"",""6503"",""6504"",""6505"",""6506""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6501"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
650602,英勇战魂+2,5,6,shipin_635,9400,45080,,650603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6501"",""6502"",""6503"",""6504"",""6505"",""6506""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6501"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
650603,英勇战魂+3,5,6,shipin_635,9600,45090,,650604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6501"",""6502"",""6503"",""6504"",""6505"",""6506""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6501"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
650604,英勇战魂+4,5,6,shipin_635,9800,45100,,650605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}","""6501"",""6502"",""6503"",""6504"",""6505"",""6506""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6501"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
650605,英勇战魂+5,5,6,shipin_635,10000,45110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""atkpro"":250,""miankongpro"":200,""speed"":30","""628614""",+50点怒气,,,"{""a"":""attr"",""t"":""jinbi"",""n"":842046}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6501"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6511,聚能荣耀勋章,5,1,shipin_636,4000,25010,6512,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""undpspro"":186,""hppro"":104",,,3,"""hppro"":120","{""a"":""attr"",""t"":""jinbi"",""n"":243092}",,0,,,
6512,聚能荣耀勋章,5,2,shipin_636,5000,25020,6513,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""undpspro"":212,""hppro"":115",,,3,"""hppro"":133","{""a"":""attr"",""t"":""jinbi"",""n"":362802}",,0,,,
6513,聚能荣耀勋章,5,3,shipin_636,6000,25030,6514,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""undpspro"":233,""hppro"":126",,,3,"""hppro"":145","{""a"":""attr"",""t"":""jinbi"",""n"":482593}",,0,,,
6514,聚能荣耀勋章,5,4,shipin_636,7000,25040,6515,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""undpspro"":254,""hppro"":137",,,3,"""hppro"":158","{""a"":""attr"",""t"":""jinbi"",""n"":604390}",,0,,,
6515,聚能荣耀勋章,5,5,shipin_636,8000,25050,6516,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""undpspro"":278,""hppro"":148",,,3,"""hppro"":170","{""a"":""attr"",""t"":""jinbi"",""n"":724692}",,0,,,
6516,聚能荣耀勋章,5,6,shipin_636,9000,25060,,651601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6511"",""6512"",""6513"",""6514"",""6515"",""6516""",1,,,
651601,聚能荣耀勋章+1,5,6,shipin_636,9200,25070,,651602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6511"",""6512"",""6513"",""6514"",""6515"",""6516""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6511"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
651602,聚能荣耀勋章+2,5,6,shipin_636,9400,25080,,651603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6511"",""6512"",""6513"",""6514"",""6515"",""6516""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6511"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
651603,聚能荣耀勋章+3,5,6,shipin_636,9600,25090,,651604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6511"",""6512"",""6513"",""6514"",""6515"",""6516""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6511"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
651604,聚能荣耀勋章+4,5,6,shipin_636,9800,25100,,651605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6511"",""6512"",""6513"",""6514"",""6515"",""6516""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6511"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
651605,聚能荣耀勋章+5,5,6,shipin_636,10000,25110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,3,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6511"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6521,狮心盾,5,1,shipin_637,4000,55010,6522,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""hppro"":110,""atkpro"":130,""undpspro"":150,""undotdpspro"":10",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":243092}",,0,,,
6522,狮心盾,5,2,shipin_637,5000,55020,6523,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""hppro"":120,""atkpro"":142,""undpspro"":180,""undotdpspro"":18",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":362802}",,0,,,
6523,狮心盾,5,3,shipin_637,6000,55030,6524,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""hppro"":130,""atkpro"":154,""undpspro"":210,""undotdpspro"":26",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":482593}",,0,,,
6524,狮心盾,5,4,shipin_637,7000,55040,6525,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""hppro"":140,""atkpro"":166,""undpspro"":240,""undotdpspro"":34",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":604390}",,0,,,
6525,狮心盾,5,5,shipin_637,8000,55050,6526,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""hppro"":150,""atkpro"":178,""undpspro"":270,""undotdpspro"":42",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":724692}",,0,,,
6526,狮心盾,5,6,shipin_637,9000,55060,,652601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6521"",""6522"",""6523"",""6524"",""6525"",""6526""",1,,,
652601,狮心盾+1,5,6,shipin_637,9200,55070,,652602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6521"",""6522"",""6523"",""6524"",""6525"",""6526""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6521"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
652602,狮心盾+2,5,6,shipin_637,9400,55080,,652603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6521"",""6522"",""6523"",""6524"",""6525"",""6526""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6521"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
652603,狮心盾+3,5,6,shipin_637,9600,55090,,652604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6521"",""6522"",""6523"",""6524"",""6525"",""6526""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6521"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
652604,狮心盾+4,5,6,shipin_637,9800,55100,,652605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6521"",""6522"",""6523"",""6524"",""6525"",""6526""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6521"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
652605,狮心盾+5,5,6,shipin_637,10000,55110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""hppro"":160,""atkpro"":190,""undpspro"":300,""undotdpspro"":50",,,,,"{""a"":""attr"",""t"":""jinbi"",""n"":844325}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6521"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6531,甘美的死亡圣水,5,1,shipin_638,4000,25010,6532,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""undpspro"":186,""hppro"":104",,,1,"""hppro"":120","{""a"":""attr"",""t"":""jinbi"",""n"":243092}",,0,,,
6532,甘美的死亡圣水,5,2,shipin_638,5000,25020,6533,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""undpspro"":212,""hppro"":115",,,1,"""hppro"":133","{""a"":""attr"",""t"":""jinbi"",""n"":362802}",,0,,,
6533,甘美的死亡圣水,5,3,shipin_638,6000,25030,6534,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""undpspro"":233,""hppro"":126",,,1,"""hppro"":145","{""a"":""attr"",""t"":""jinbi"",""n"":482593}",,0,,,
6534,甘美的死亡圣水,5,4,shipin_638,7000,25040,6535,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""undpspro"":254,""hppro"":137",,,1,"""hppro"":158","{""a"":""attr"",""t"":""jinbi"",""n"":604390}",,0,,,
6535,甘美的死亡圣水,5,5,shipin_638,8000,25050,6536,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""undpspro"":278,""hppro"":148",,,1,"""hppro"":170","{""a"":""attr"",""t"":""jinbi"",""n"":724692}",,0,,,
6536,甘美的死亡圣水,5,6,shipin_638,9000,25060,,653601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6531"",""6532"",""6533"",""6534"",""6535"",""6536""",1,,,
653601,甘美的死亡圣水+1,5,6,shipin_638,9200,25070,,653602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6531"",""6532"",""6533"",""6534"",""6535"",""6536""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6531"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
653602,甘美的死亡圣水+2,5,6,shipin_638,9400,25080,,653603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6531"",""6532"",""6533"",""6534"",""6535"",""6536""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6531"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
653603,甘美的死亡圣水+3,5,6,shipin_638,9600,25090,,653604,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":210},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6531"",""6532"",""6533"",""6534"",""6535"",""6536""",4,"""pvpdpspro"":70,""pvpundpspro"":70","{""a"":""attr"",""t"":""rmbmoney"",""n"":700}","{""a"":""shipin"",""t"":""6531"",""n"":7},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
653604,甘美的死亡圣水+4,5,6,shipin_638,9800,25100,,653605,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":330},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6531"",""6532"",""6533"",""6534"",""6535"",""6536""",5,"""pvpdpspro"":110,""pvpundpspro"":110","{""a"":""attr"",""t"":""rmbmoney"",""n"":1100}","{""a"":""shipin"",""t"":""6531"",""n"":11},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
653605,甘美的死亡圣水+5,5,6,shipin_638,10000,25110,,,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":480},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,1,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}",,0,"""pvpdpspro"":150,""pvpundpspro"":150","{""a"":""attr"",""t"":""rmbmoney"",""n"":1600}","{""a"":""shipin"",""t"":""6531"",""n"":16},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
6541,探究之渴望,5,1,shipin_639,4000,25010,6542,,5200,5200,"{""a"":""item"",""t"":""3004"",""n"":30}","""undpspro"":186,""hppro"":104",,,2,"""hppro"":120","{""a"":""attr"",""t"":""jinbi"",""n"":243092}",,0,,,
6542,探究之渴望,5,2,shipin_639,5000,25020,6543,,5200,10400,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":520}","""undpspro"":212,""hppro"":115",,,2,"""hppro"":133","{""a"":""attr"",""t"":""jinbi"",""n"":362802}",,0,,,
6543,探究之渴望,5,3,shipin_639,6000,25030,6544,,5200,15600,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1040}","""undpspro"":233,""hppro"":126",,,2,"""hppro"":145","{""a"":""attr"",""t"":""jinbi"",""n"":482593}",,0,,,
6544,探究之渴望,5,4,shipin_639,7000,25040,6545,,5200,20800,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":1560}","""undpspro"":254,""hppro"":137",,,2,"""hppro"":158","{""a"":""attr"",""t"":""jinbi"",""n"":604390}",,0,,,
6545,探究之渴望,5,5,shipin_639,8000,25050,6546,,5200,26000,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2080}","""undpspro"":278,""hppro"":148",,,2,"""hppro"":170","{""a"":""attr"",""t"":""jinbi"",""n"":724692}",,0,,,
6546,探究之渴望,5,6,shipin_639,9000,25060,,654601,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":30},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,2,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6541"",""6542"",""6543"",""6544"",""6545"",""6546""",1,,,
654601,探究之渴望+1,5,6,shipin_639,9200,25070,,654602,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":60},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,2,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6541"",""6542"",""6543"",""6544"",""6545"",""6546""",2,"""pvpdpspro"":20,""pvpundpspro"":20","{""a"":""attr"",""t"":""rmbmoney"",""n"":200}","{""a"":""shipin"",""t"":""6541"",""n"":2},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
654602,探究之渴望+2,5,6,shipin_639,9400,25080,,654603,5200,31200,"{""a"":""item"",""t"":""3004"",""n"":120},{""a"":""shipin"",""t"":""1001"",""n"":2600}","""undpspro"":310,""hppro"":158",,,2,"""hppro"":182","{""a"":""attr"",""t"":""jinbi"",""n"":844325}","""6541"",""6542"",""6543"",""6544"",""6545"",""6546""",3,"""pvpdpspro"":40,""pvpundpspro"":40","{""a"":""attr"",""t"":""rmbmoney"",""n"":400}","{""a"":""shipin"",""t"":""6541"",""n"":4},{""a"":""shipin"",""t"":""1001"",""n"":2600}"
