技能id,技能类型,被动id,受控不触发,数据,检测条件,描述,
661414,4,runskill,1,"{""runskill"":[""661413"",""661423"",""661433""]}","{""when"":""round"",""number"":""1""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低40速度）。,
661514,4,runskill,1,"{""runskill"":[""661513"",""661523"",""661533""]}","{""when"":""round"",""number"":""1""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低50速度）。,
661614,4,runskill,1,"{""runskill"":[""661613"",""661623"",""661633""]}","{""when"":""round"",""number"":""1""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低60速度）。,
661714,4,runskill,1,"{""runskill"":[""661713"",""661723"",""661733""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低10速度）。,
661814,4,runskill,1,"{""runskill"":[""661813"",""661823"",""661833""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低20速度）。,
661914,4,runskill,1,"{""runskill"":[""661913"",""661923"",""661933""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低30速度）。,
662014,4,runskill,1,"{""runskill"":[""662013"",""662023"",""662033""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低40速度）。,
662114,4,runskill,1,"{""runskill"":[""662113"",""662123"",""662133""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低50速度）。,
662214,4,runskill,1,"{""runskill"":[""662213"",""662223"",""662233""]}","{""when"":""roundend""}",战斗开始和回合结束时，对敌方速度最高的3名英雄依次有100%、66%、33%的概率施加霜寒1回合（霜寒：“技能效果:降低60速度）。,
14065014,4,changeskill,1,"{""runskill"":[""14065022""]}",{},被动效果：普通攻击变为：对生命值最低的敌人造成120%攻击伤害，并施加紫炎附体效果3回合。紫炎附体：技能特效，自身释放主动技能或进行普通攻击时，会额外对被紫炎附体的敌人进行一次相同的攻击，并将造成伤害的100%转化成自身生命值，转化生命值不计算持续伤害，不可叠加。,
14066014,4,changeskill,1,"{""runskill"":[""14066022""]}",{},被动效果：普通攻击变为：对生命值最低的敌人造成140%攻击伤害，并施加紫炎附体效果3回合。紫炎附体：技能特效，自身释放主动技能或进行普通攻击时，会额外对被紫炎附体的敌人进行一次相同的攻击，并将造成伤害的100%转化成自身生命值，转化生命值不计算持续伤害，不可叠加。,
1406a014,4,changeskill,1,"{""runskill"":[""1406a022""]}",{},被动效果：普通攻击变为：对生命值最低的敌人造成180%攻击伤害，并施加紫炎附体效果3回合。紫炎附体：技能特效，自身释放主动技能或进行普通攻击时，会额外对被紫炎附体的敌人进行一次相同的攻击，并将造成伤害的100%转化成自身生命值，转化生命值不计算持续伤害，不可叠加。,
14065114,4,runskill,1,"{""runskill"":[""14065203""]}","{""when"":""doatk"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量520%的中毒伤害2回合；造成暴击时，额外造成伤害量20%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身30%破甲3回合。 ,
14066114,4,runskill,1,"{""runskill"":[""14066203""]}","{""when"":""doatk"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量30%的中毒伤害2回合；造成暴击时，额外造成伤害量30%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身50%破甲3回合。 ,
1406a114,4,runskill,1,"{""runskill"":[""1406a203""]}","{""when"":""doatk"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量50%的中毒伤害2回合；造成暴击时，额外造成伤害量50%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身100%破甲3回合。 ,
14065124,4,runskill,1,"{""runskill"":[""14065223"",""14065253""]}","{""when"":""doatk"",""targetdead"":""1"",""side"":-2}",被动效果：释放技能或进行普攻时，造成伤害量520%的中毒伤害2回合；造成暴击时，额外造成伤害量20%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身30%破甲3回合。 ,
14066124,4,runskill,1,"{""runskill"":[""14066223"",""14066253""]}","{""when"":""doatk"",""targetdead"":""1"",""side"":-2}",被动效果：释放技能或进行普攻时，造成伤害量30%的中毒伤害2回合；造成暴击时，额外造成伤害量30%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身50%破甲3回合。 ,
1406a124,4,runskill,1,"{""runskill"":[""1406a223"",""1406a253""]}","{""when"":""doatk"",""targetdead"":""1"",""side"":-2}",被动效果：释放技能或进行普攻时，造成伤害量50%的中毒伤害2回合；造成暴击时，额外造成伤害量50%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身100%破甲3回合。 ,
14065134,4,runskill,1,"{""runskill"":[""14065213""]}","{""when"":""baoji"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量520%的中毒伤害2回合；造成暴击时，额外造成伤害量20%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身30%破甲3回合。 ,
14066134,4,runskill,1,"{""runskill"":[""14066213""]}","{""when"":""baoji"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量30%的中毒伤害2回合；造成暴击时，额外造成伤害量30%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身50%破甲3回合。 ,
1406a134,4,runskill,1,"{""runskill"":[""1406a213""]}","{""when"":""baoji"",""side"":""-2""}",被动效果：释放技能或进行普攻时，造成伤害量50%的中毒伤害2回合；造成暴击时，额外造成伤害量50%的流血伤害2回合；自身击杀敌人时，对随机1名敌人施加紫炎附体效果3回合并增加自身100%破甲3回合。 ,
14065144,4,runskill,1,"{""runskill"":[""14065233"",""14065243""]}","{""when"":""doatk"",""side"":""-2""}",,
14066144,4,runskill,1,"{""runskill"":[""14066233"",""14066243""]}","{""when"":""doatk"",""side"":""-2""}",,
1406a144,4,runskill,1,"{""runskill"":[""1406a233"",""1406a243""]}","{""when"":""doatk"",""side"":""-2""}",,
530200004,4,runskill,1,"{""runskill"":[""530200003""]}","{""when"":""byatk"",""side"":""-2""}",,
530200014,4,call,0,"{""pro"":500}","{""when"":""roundend""}",回合结束时召唤傀儡,
530200024,4,runskill,1,"{""runskill"":[""530200013""]}","{""when"":""roundend""}",,
530200034,4,runskill,0,"{""runskill"":[""530200023""]}","{""when"":""dead"",""side"":""-2""}",,
1406601004,4,runskill,1,"{""runskill"":[""14065113""]}","{""when"":""doatk"",""atktype"":""xpskill"",""side"":""-2""}",,
1406602004,4,runskill,1,"{""runskill"":[""1406a113""]}","{""when"":""doatk"",""atktype"":""xpskill"",""side"":""-2""}",,
44065304,4,changeskill,1,"{""runskill"":[""44065022""]}",{},被动效果：普通攻击变为对生命值最低的敌人造成120%攻击伤害，受击者生命低于50%时本次攻击必定暴击；额外附加目标已损失生命值10%的生命值（最高不超过攻击力的1500%），回复自身造成的总伤害10%的生命值,
44066304,4,changeskill,1,"{""runskill"":[""44066022""]}",{},被动效果：普通攻击变为对生命值最低的敌人造成180%攻击伤害，受击者生命低于50%时本次攻击必定暴击；额外附加目标已损失生命值15%的生命值（最高不超过攻击力的1500%），回复自身造成的总伤害20%的生命值,
4406a304,4,changeskill,1,"{""runskill"":[""4406a022""]}",{},被动效果：普通攻击变为对生命值最低的敌人造成260%攻击伤害，受击者生命低于50%时本次攻击必定暴击；额外附加目标已损失生命值20%的生命值（最高不超过攻击力的1500%），回复自身造成的总伤害30%的生命值,
44065404,4,runskill,0,"{""runskill"":[""44065403"",""44065413"",""44065443"",""44065453""]}","{""when"":""round"",""number"":""1""}",被动效果：战斗开场时，增加我方全体英雄速度增加10，暴击伤害增加10%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加10%，暴击率增加5%，持续2回合，对刺客英雄加成翻倍,
4404601004,4,runskill,0,"{""runskill"":[""44066403"",""44066413"",""44066443"",""44066453""]}","{""when"":""round"",""number"":""1""}",被动效果：战斗开场时，增加我方全体英雄速度增加15，暴击伤害增加15%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加15%，暴击率增加7%，持续2回合，对刺客英雄加成翻倍,
4404602004,4,runskill,0,"{""runskill"":[""4406a403"",""4406a413"",""4406a443"",""4406a453""]}","{""when"":""round"",""number"":""1""}",被动效果：战斗开场时，增加我方全体英雄速度增加20，暴击伤害增加20%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加20%，暴击率增加10%，持续2回合，对刺客英雄加成翻倍,
44065414,4,runskill,0,"{""runskill"":[""44065423"",""44065433"",""44065463"",""44065473""]}","{""when"":""roundend""}",被动效果：战斗开场时，增加我方全体英雄速度增加10，暴击伤害增加10%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加10%，暴击率增加5%，持续2回合，对刺客英雄加成翻倍,
44066414,4,runskill,0,"{""runskill"":[""44066423"",""44066433"",""44066463"",""44066473""]}","{""when"":""roundend""}",被动效果：战斗开场时，增加我方全体英雄速度增加15，暴击伤害增加15%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加15%，暴击率增加7%，持续2回合，对刺客英雄加成翻倍,
4406a414,4,runskill,0,"{""runskill"":[""4406a423"",""4406a433"",""4406a463"",""4406a473""]}","{""when"":""roundend""}",被动效果：战斗开场时，增加我方全体英雄速度增加20，暴击伤害增加20%，持续2回合，对刺客英雄加成翻倍；回合结束时，增加我方全体英雄攻击增加20%，暴击率增加10%，持续2回合，对刺客英雄加成翻倍,
7101a204,4,changeskill,0,"{""runskill"":[""7101a022""]}",{},被动效果：普通攻击变为；对前排敌人造成600%攻击伤害，额外造成目标生命上限12%的伤害（不超过攻击的1500%），提高自身15%免控率3回合,
7101a304,4,runskill,0,"{""runskill"":[""7101a303"",""7101a313"",""7101a323"",""7101a333""]}","{""when"":""dead"",""side"":""0""}",被动效果：我方英雄死亡时，回复自身2次生命上限12%生命，增加自身12%伤害加成，并对击杀者施加正义审判（正义审判：阿斯莫德的主动技能会对带有正义审判的目标造成额外伤害）,
7101601004,4,runskill,0,"{""runskill"":[""7101a403"",""7101a433""]}","{""when"":""round"",""number"":""1""}",被动效果：战斗开始和回合结束时，给当前生命最低的除自己外的友方英雄施加正义守护1回合（正义守护，提高25%伤害减免，受到怒气技能或普通攻击时，给攻击者增加1层正义审判，并增加阿斯莫德12%精准3回合）；自身受到主动技能或普通攻击时，给攻击者施加1层正义审判，增加自身8%暴击率3回合,
7101602004,4,runskill,0,"{""runskill"":[""7101a403"",""7101a433""]}","{""when"":""round"",""number"":""1""}",被动效果：战斗开始和回合结束时，给当前生命最低的除自己外的友方英雄施加正义守护1回合（正义守护，提高25%伤害减免，受到怒气技能或普通攻击时，给攻击者增加1层正义审判，并增加阿斯莫德12%精准3回合）；自身受到主动技能或普通攻击时，给攻击者施加1层正义审判，增加自身8%暴击率3回合,
7101a414,4,runskill,0,"{""runskill"":[""7101a403"",""7101a433""]}","{""when"":""roundend""}",被动效果：战斗开始和回合结束时，给当前生命最低的除自己外的友方英雄施加正义守护1回合（正义守护，提高25%伤害减免，受到怒气技能或普通攻击时，给攻击者增加1层正义审判，并增加阿斯莫德12%精准3回合）；自身受到主动技能或普通攻击时，给攻击者施加1层正义审判，增加自身8%暴击率3回合,
7101a424,4,runskill,0,"{""runskill"":[""7101a413""]}","{""when"":""byatk"",""side"":""-2""}",被动效果：战斗开始和回合结束时，给当前生命最低的除自己外的友方英雄施加正义守护1回合（正义守护，提高25%伤害减免，受到怒气技能或普通攻击时，给攻击者增加1层正义审判，并增加阿斯莫德12%精准3回合）；自身受到主动技能或普通攻击时，给攻击者施加1层正义审判，增加自身8%暴击率3回合,
