NPC编号,NPC头像,位置,NPC等级,英雄ID,阶位,属性,放大系数,,,,,,,,,
51844,61026,4,733,61026,10,"""atk"":25.581,""hp"":46.732",1,,,,,,,,,
51844,61026,5,733,61026,10,"""atk"":25.581,""hp"":46.732",1,,,,,,,,,
51844,61026,6,733,61026,10,"""atk"":25.581,""hp"":46.732",1,,,,,,,,,
51845,31086,1,733,31086,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51845,31086,2,733,31086,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51845,31086,3,733,31086,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51845,34026,4,733,34026,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51845,34026,5,733,34026,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51845,34026,6,733,34026,10,"""atk"":25.594,""hp"":46.756",1,,,,,,,,,
51846,25066,1,733,25066,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51846,15036,2,733,15036,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51846,14036,3,733,14036,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51846,13046,4,733,13046,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51846,25066,5,733,25066,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51846,25066,6,733,25066,10,"""atk"":25.607,""hp"":46.78",1,,,,,,,,,
51847,25066,1,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51847,25066,2,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51847,25066,3,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51847,25066,4,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51847,25066,5,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51847,25066,6,734,25066,10,"""atk"":25.62,""hp"":46.804",1,,,,,,,,,
51848,55016,1,734,55016,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51848,52046,2,734,52046,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51848,52046,3,734,52046,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51848,52046,4,734,52046,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51848,52046,5,734,52046,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51848,52046,6,734,52046,10,"""atk"":25.633,""hp"":46.828",1,,,,,,,,,
51849,63026,1,734,63026,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51849,63026,2,734,63026,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51849,63026,3,734,63026,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51849,52046,4,734,52046,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51849,52046,5,734,52046,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51849,52046,6,734,52046,10,"""atk"":25.646,""hp"":46.852",1,,,,,,,,,
51850,31076,1,735,31076,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51850,31076,2,735,31076,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51850,32056,3,735,32056,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51850,32056,4,735,32056,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51850,35036,5,735,35036,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51850,35036,6,735,35036,10,"""atk"":25.659,""hp"":46.876",1,,,,,,,,,
51851,41056,1,735,41056,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51851,41056,2,735,41056,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51851,41066,3,735,41066,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51851,41066,4,735,41066,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51851,42016,5,735,42016,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51851,42016,6,735,42016,10,"""atk"":25.672,""hp"":46.9",1,,,,,,,,,
51852,35036,1,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51852,35036,2,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51852,35036,3,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51852,35036,4,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51852,35036,5,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51852,35036,6,735,35036,10,"""atk"":25.685,""hp"":46.924",1,,,,,,,,,
51853,63026,1,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51853,63026,2,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51853,63026,3,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51853,63026,4,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51853,63026,5,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51853,63026,6,736,63026,10,"""atk"":25.698,""hp"":46.948",1,,,,,,,,,
51854,61026,1,736,61026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51854,63026,2,736,63026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51854,61026,3,736,61026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51854,63026,4,736,63026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51854,63026,5,736,63026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51854,63026,6,736,63026,10,"""atk"":25.711,""hp"":46.972",1,,,,,,,,,
51855,61026,1,736,61026,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51855,63026,2,736,63026,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51855,25076,3,736,25076,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51855,25076,4,736,25076,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51855,44046,5,736,44046,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51855,44046,6,736,44046,10,"""atk"":25.724,""hp"":46.996",1,,,,,,,,,
51856,32056,1,736,32056,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51856,61026,2,736,61026,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51856,52046,3,736,52046,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51856,24036,4,736,24036,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51856,13046,5,736,13046,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51856,45056,6,736,45056,10,"""atk"":25.737,""hp"":47.02",1,,,,,,,,,
51857,41066,1,737,41066,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51857,63026,2,737,63026,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51857,31076,3,737,31076,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51857,23036,4,737,23036,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51857,55016,5,737,55016,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51857,11086,6,737,11086,10,"""atk"":25.75,""hp"":47.044",1,,,,,,,,,
51858,25066,1,737,25066,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51858,61026,2,737,61026,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51858,52046,3,737,52046,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51858,45046,4,737,45046,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51858,32056,5,737,32056,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51858,13046,6,737,13046,10,"""atk"":25.763,""hp"":47.068",1,,,,,,,,,
51859,41066,1,737,41066,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51859,63026,2,737,63026,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51859,31076,3,737,31076,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51859,23036,4,737,23036,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51859,55016,5,737,55016,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51859,11086,6,737,11086,10,"""atk"":25.776,""hp"":47.092",1,,,,,,,,,
51860,32056,1,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51860,32056,2,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51860,32056,3,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51860,32056,4,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51860,32056,5,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51860,32056,6,738,32056,10,"""atk"":25.789,""hp"":47.116",1,,,,,,,,,
51861,34026,1,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51861,34026,2,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51861,34026,3,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51861,34026,4,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51861,34026,5,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51861,34026,6,738,34026,10,"""atk"":25.802,""hp"":47.14",1,,,,,,,,,
51862,41056,1,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51862,41056,2,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51862,41056,3,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51862,41056,4,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51862,41056,5,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51862,41056,6,738,41056,10,"""atk"":25.815,""hp"":47.164",1,,,,,,,,,
51863,63026,1,739,63026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51863,61026,2,739,61026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51863,63026,3,739,63026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51863,61026,4,739,61026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51863,61026,5,739,61026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51863,61026,6,739,61026,10,"""atk"":25.828,""hp"":47.188",1,,,,,,,,,
51864,31076,1,739,31076,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51864,31076,2,739,31076,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51864,31076,3,739,31076,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51864,32056,4,739,32056,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51864,32056,5,739,32056,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51864,32056,6,739,32056,10,"""atk"":25.841,""hp"":47.212",1,,,,,,,,,
51865,41056,1,739,41056,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51865,41056,2,739,41056,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51865,45045,3,739,45046,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51865,45045,4,739,45046,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51865,45046,5,739,45046,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51865,45046,6,739,45046,10,"""atk"":25.854,""hp"":47.236",1,,,,,,,,,
51866,21046,1,739,21046,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51866,21046,2,739,21046,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51866,24025,3,739,24026,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51866,24025,4,739,24026,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51866,25066,5,739,25066,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51866,25066,6,739,25066,10,"""atk"":25.867,""hp"":47.26",1,,,,,,,,,
51867,41066,1,740,41066,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51867,11086,2,740,11086,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51867,52025,3,740,11086,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51867,63015,4,740,31076,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51867,25076,5,740,25076,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51867,34026,6,740,34026,10,"""atk"":25.88,""hp"":47.284",1,,,,,,,,,
51868,41035,1,740,22046,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51868,22046,2,740,22046,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51868,52025,3,740,11086,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51868,63026,4,740,63026,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51868,32056,5,740,32056,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51868,15036,6,740,15036,10,"""atk"":25.893,""hp"":47.308",1,,,,,,,,,
51869,31086,1,740,31086,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51869,31086,2,740,31086,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51869,32045,3,740,32046,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51869,32045,4,740,32046,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51869,35036,5,740,35036,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51869,35036,6,740,35036,10,"""atk"":25.906,""hp"":47.332",1,,,,,,,,,
51870,41056,1,741,41056,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51870,41056,2,741,41056,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51870,45035,3,741,31086,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51870,45035,4,741,31086,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51870,45056,5,741,45056,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51870,45056,6,741,45056,10,"""atk"":25.919,""hp"":47.356",1,,,,,,,,,
51871,11055,1,741,45056,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51871,11055,2,741,45056,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51871,11086,3,741,11086,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51871,11086,4,741,11086,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51871,11086,5,741,11086,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51871,11086,6,741,11086,10,"""atk"":25.932,""hp"":47.38",1,,,,,,,,,
51872,11076,1,741,11076,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51872,21046,2,741,21046,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51872,32056,3,741,32056,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51872,52035,4,741,45056,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51872,42016,5,741,42016,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51872,63015,6,741,31076,10,"""atk"":25.945,""hp"":47.404",1,,,,,,,,,
51873,41035,1,742,22046,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51873,41035,2,742,22046,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51873,41056,3,742,41056,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51873,41056,4,742,41056,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51873,41056,5,742,41056,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51873,41056,6,742,41056,10,"""atk"":25.958,""hp"":47.428",1,,,,,,,,,
51874,21046,1,742,21046,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51874,21046,2,742,21046,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51874,22046,3,742,22046,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51874,22046,4,742,22046,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51874,22055,5,742,22056,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51874,22055,6,742,22056,10,"""atk"":25.971,""hp"":47.452",1,,,,,,,,,
51875,21046,1,742,21046,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51875,21046,2,742,21046,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51875,22045,3,742,22046,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51875,22045,4,742,22046,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51875,22056,5,742,22056,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51875,22056,6,742,22056,10,"""atk"":25.984,""hp"":47.476",1,,,,,,,,,
51876,35046,1,742,35046,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51876,35045,2,742,35046,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51876,32055,3,742,32056,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51876,32056,4,742,32056,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51876,32056,5,742,32056,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51876,32056,6,742,32056,10,"""atk"":25.997,""hp"":47.5",1,,,,,,,,,
51877,11076,1,743,11076,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51877,41056,2,743,41056,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51877,63025,3,743,63026,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51877,25065,4,743,25066,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51877,34026,5,743,34026,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51877,52046,6,743,52046,10,"""atk"":26.01,""hp"":47.524",1,,,,,,,,,
51878,31076,1,743,31076,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51878,21046,2,743,21046,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51878,63026,3,743,63026,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51878,12035,4,743,12036,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51878,52045,5,743,52046,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51878,45046,6,743,45046,10,"""atk"":26.023,""hp"":47.548",1,,,,,,,,,
51879,52025,1,743,11086,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51879,52025,2,743,11086,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51879,52046,3,743,52046,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51879,52046,4,743,52046,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51879,52046,5,743,52046,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51879,52046,6,743,52046,10,"""atk"":26.036,""hp"":47.572",1,,,,,,,,,
51880,63026,1,744,63026,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51880,63026,2,744,63026,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51880,63026,3,744,63026,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51880,63026,4,744,63026,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51880,63015,5,744,31076,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51880,63015,6,744,31076,10,"""atk"":26.049,""hp"":47.596",1,,,,,,,,,
51881,11086,1,744,11086,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51881,11086,2,744,11086,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51881,13046,3,744,13046,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51881,13046,4,744,13046,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51881,12035,5,744,12036,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51881,12035,6,744,12036,10,"""atk"":26.062,""hp"":47.62",1,,,,,,,,,
51882,41066,1,744,41066,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51882,11076,2,744,11076,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51882,22055,3,744,22056,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51882,31086,4,744,31086,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51882,63025,5,744,63026,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51882,52046,6,744,52046,10,"""atk"":26.075,""hp"":47.644",1,,,,,,,,,
51883,31076,1,745,31076,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51883,31076,2,745,31076,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51883,35035,3,745,35036,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51883,35035,4,745,35036,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51883,35036,5,745,35036,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51883,35036,6,745,35036,10,"""atk"":26.088,""hp"":47.668",1,,,,,,,,,
51884,21046,1,745,21046,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51884,21046,2,745,21046,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51884,25075,3,745,25076,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51884,25075,4,745,25076,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51884,25076,5,745,25076,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51884,25076,6,745,25076,10,"""atk"":26.101,""hp"":47.692",1,,,,,,,,,
51885,41056,1,745,41056,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51885,41056,2,745,41056,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51885,45045,3,745,45046,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51885,45045,4,745,45046,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51885,45046,5,745,45046,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51885,45046,6,745,45046,10,"""atk"":26.114,""hp"":47.716",1,,,,,,,,,
51886,25076,1,745,25076,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51886,25066,2,745,25066,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51886,25075,3,745,25076,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51886,25065,4,745,25066,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51886,25066,5,745,25066,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51886,25066,6,745,25066,10,"""atk"":26.127,""hp"":47.74",1,,,,,,,,,
51887,41066,1,746,41066,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51887,45056,2,746,45056,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51887,45045,3,746,45046,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51887,41056,4,746,41056,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51887,41056,5,746,41056,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51887,41056,6,746,41056,10,"""atk"":26.14,""hp"":47.764",1,,,,,,,,,
51888,15036,1,746,15036,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51888,12036,2,746,12036,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51888,12026,3,746,12026,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51888,11085,4,746,11086,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51888,14026,5,746,14026,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51888,14036,6,746,14036,10,"""atk"":26.153,""hp"":47.788",1,,,,,,,,,
51889,31076,1,746,31076,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51889,32055,2,746,32056,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51889,31076,3,746,31076,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51889,34026,4,746,34026,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51889,33026,5,746,33026,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51889,33026,6,746,33026,10,"""atk"":26.166,""hp"":47.812",1,,,,,,,,,
51890,63026,1,747,63026,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51890,63026,2,747,63026,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51890,63026,3,747,63026,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51890,63026,4,747,63026,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51890,63015,5,747,31076,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51890,63015,6,747,31076,10,"""atk"":26.179,""hp"":47.836",1,,,,,,,,,
51891,21046,1,747,21046,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51891,25066,2,747,25066,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51891,45046,3,747,45046,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51891,42016,4,747,42016,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51891,61015,5,747,12026,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51891,62016,6,747,62016,10,"""atk"":26.192,""hp"":47.86",1,,,,,,,,,
51892,31076,1,747,31076,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51892,34026,2,747,34026,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51892,35036,3,747,35036,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51892,32056,4,747,32056,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51892,32055,5,747,32056,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51892,32056,6,747,32056,10,"""atk"":26.205,""hp"":47.884",1,,,,,,,,,
51893,51016,1,748,51016,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51893,52045,2,748,52046,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51893,35036,3,748,35036,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51893,34026,4,748,34026,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51893,15036,5,748,15036,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51893,14026,6,748,14026,10,"""atk"":26.218,""hp"":47.908",1,,,,,,,,,
51894,21046,1,748,21046,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51894,23036,2,748,23036,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51894,21045,3,748,21046,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51894,23036,4,748,23036,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51894,23036,5,748,23036,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51894,23036,6,748,23036,10,"""atk"":26.231,""hp"":47.932",1,,,,,,,,,
51895,61026,1,748,61026,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51895,52046,2,748,52046,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51895,61025,3,748,61026,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51895,61026,4,748,61026,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51895,52046,5,748,52046,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51895,52046,6,748,52046,10,"""atk"":26.244,""hp"":47.956",1,,,,,,,,,
51896,25066,1,748,25066,10,"""atk"":26.257,""hp"":47.98",1,,,,,,,,,
